日期,天气状况(白天/夜间),最高气温/最低气温,风力风向(白天/夜间),城市
2021年08月04日,多云/阴,32℃/19℃,西北风1-2级/西北风1-2级,taiyuan
2021年08月05日,晴/晴,34℃/17℃,西北风1-2级/西北风1-2级,taiyuan
2021年08月06日,阴/多云,32℃/18℃,东风1-2级/东风1-2级,taiyuan
2021年08月07日,多云/阴,33℃/20℃,东南风1-2级/东南风1-2级,taiyuan
2021年08月08日,小雨/小雨,31℃/19℃,北风1-2级/北风1-2级,taiyuan
2021年08月09日,多云/阴,32℃/19℃,西北风1-2级/西北风1-2级,taiyuan
2021年08月10日,多云/多云,31℃/18℃,西北风1-2级/西北风1-2级,taiyuan
2021年08月11日,小雨/小雨,31℃/20℃,北风1-2级/北风1-2级,taiyuan
2021年08月12日,多云/晴,28℃/18℃,东南风1-2级/东南风1-2级,taiyuan
2021年08月13日,小雨/多云,29℃/17℃,北风1-2级/北风1-2级,taiyuan
2021年08月14日,小雨/多云,30℃/15℃,东风3-4级/东风3-4级,taiyuan
2021年08月15日,多云/晴,30℃/17℃,东风3-4级/东风3-4级,taiyuan
2021年08月16日,晴/多云,31℃/17℃,东南风1-2级/东南风1-2级,taiyuan
2021年08月17日,多云/多云,32℃/19℃,东风1-2级/东风1-2级,taiyuan
2021年08月18日,多云/小雨,30℃/21℃,东南风1-2级/东南风1-2级,taiyuan
2021年08月19日,中雨/多云,24℃/18℃,西南风1-2级/西南风1-2级,taiyuan
2021年08月20日,晴/晴,29℃/17℃,东北风1-2级/东北风1-2级,taiyuan
2021年08月21日,阴/阴,31℃/19℃,西风1-2级/西风1-2级,taiyuan
2021年08月22日,多云/晴,30℃/18℃,西南风1-2级/西南风1-2级,taiyuan
2021年08月23日,阴/晴,29℃/12℃,西南风1-2级/西南风1-2级,taiyuan
2021年08月24日,晴/晴,25℃/14℃,西北风3-4级/西北风3-4级,taiyuan
2021年08月25日,多云/多云,27℃/13℃,西北风1-2级/西北风1-2级,taiyuan
2021年08月26日,阴/晴,27℃/12℃,西风1-2级/西风1-2级,taiyuan
2021年08月27日,多云/阴,30℃/16℃,南风1-2级/南风1-2级,taiyuan
2021年08月28日,阴/阴,28℃/16℃,东风1-2级/东风1-2级,taiyuan
2021年08月29日,晴/阴,28℃/16℃,东北风1-2级/东北风1-2级,taiyuan
2021年08月30日,小雨/小雨,25℃/16℃,东风1-2级/东风1-2级,taiyuan
2021年08月31日,小雨/阴,22℃/15℃,东北风1-2级/东北风1-2级,taiyuan
2021年09月01日,多云/晴,26℃/15℃,东风1-2级/东风1-2级,taiyuan
2021年09月02日,晴/多云,28℃/16℃,南风1-2级/南风1-2级,taiyuan
2021年09月03日,小雨/大雨,29℃/17℃,南风1-2级/南风1-2级,taiyuan
2021年09月04日,多云/阴,21℃/14℃,东北风1-2级/东北风1-2级,taiyuan
2021年09月05日,小雨/小雨,24℃/16℃,东风1-2级/东风1-2级,taiyuan
2021年09月06日,阴/晴,23℃/12℃,西北风1-2级/西北风1-2级,taiyuan
2021年09月07日,晴/晴,26℃/11℃,南风1-2级/南风1-2级,taiyuan
2021年09月08日,晴/晴,28℃/12℃,南风1-2级/南风1-2级,taiyuan
2021年09月09日,晴/晴,31℃/13℃,西北风1-2级/西北风1-2级,taiyuan
2021年09月10日,晴/晴,31℃/13℃,东南风1-2级/东南风1-2级,taiyuan
2021年09月11日,晴/晴,32℃/15℃,东风1-2级/东风1-2级,taiyuan
2021年09月12日,晴/多云,30℃/15℃,东南风1-2级/东南风1-2级,taiyuan
2021年09月13日,晴/晴,29℃/14℃,东风1-2级/东风1-2级,taiyuan
2021年09月14日,多云/多云,28℃/16℃,东南风1-2级/东南风1-2级,taiyuan
2021年09月15日,多云/小雨,29℃/17℃,南风1-2级/南风1-2级,taiyuan
2021年09月16日,中雨/阴,21℃/16℃,北风1-2级/北风1-2级,taiyuan
2021年09月17日,阴/小雨,24℃/14℃,东风1-2级/东风1-2级,taiyuan
2021年09月18日,中雨/中雨,19℃/14℃,东风1-2级/东风1-2级,taiyuan
2021年09月19日,中雨/多云,15℃/11℃,北风1-2级/北风1-2级,taiyuan
2021年09月20日,小雨/晴,24℃/9℃,西风1-2级/西风1-2级,taiyuan
2021年09月21日,晴/晴,27℃/10℃,南风1-2级/南风1-2级,taiyuan
2021年09月22日,多云/小雨,27℃/15℃,东南风1-2级/东南风1-2级,taiyuan
2021年09月23日,中雨/小雨,20℃/14℃,东风1-2级/东风1-2级,taiyuan
2021年09月24日,中雨/小雨,17℃/14℃,东风1-2级/东风1-2级,taiyuan
2021年09月25日,小雨/小雨,20℃/14℃,东风1-2级/东风1-2级,taiyuan
2021年09月26日,小雨/阴,18℃/12℃,北风1-2级/北风1-2级,taiyuan
2021年09月27日,阴/阴,23℃/13℃,东北风1-2级/东北风1-2级,taiyuan
2021年09月28日,晴/晴,24℃/10℃,南风1-2级/南风1-2级,taiyuan
2021年09月29日,晴/多云,26℃/11℃,东南风1-2级/东南风1-2级,taiyuan
2021年09月30日,多云/晴,28℃/10℃,西风1-2级/西风1-2级,taiyuan
2021年10月01日,晴/晴,26℃/11℃,东南风1-2级/东南风1-2级,taiyuan
2021年10月02日,多云/小雨,27℃/14℃,南风1-2级/南风1-2级,taiyuan
2021年10月03日,大雨/大雨,20℃/12℃,北风3-4级/北风3-4级,taiyuan
2021年10月04日,大雨/大雨,12℃/8℃,北风1-2级/北风1-2级,taiyuan
2021年10月05日,大雨/中雨,9℃/7℃,东北风1-2级/东北风1-2级,taiyuan
2021年10月06日,中雨/多云,11℃/4℃,东北风1-2级/东北风1-2级,taiyuan
2021年10月07日,多云/晴,17℃/5℃,东北风1-2级/东北风1-2级,taiyuan
2021年10月08日,多云/小雨,18℃/11℃,东风1-2级/东风1-2级,taiyuan
2021年10月09日,小雨/晴,14℃/3℃,西北风3-4级/西北风3-4级,taiyuan
2021年10月10日,阴/晴,12℃/2℃,南风1-2级/南风1-2级,taiyuan
2021年10月11日,晴/晴,15℃/2℃,东风1-2级/东风1-2级,taiyuan
2021年10月12日,多云/阴,17℃/9℃,东北风1-2级/东北风1-2级,taiyuan
2021年10月13日,阴/小雨,17℃/11℃,东风1-2级/东风1-2级,taiyuan
2021年10月14日,阴/阴,17℃/7℃,东北风3-4级/东北风3-4级,taiyuan
2021年10月15日,阴/阴,15℃/3℃,北风1-2级/北风1-2级,taiyuan
2021年10月16日,晴/晴,12℃/-1℃,北风1-2级/北风1-2级,taiyuan
2021年10月17日,晴/多云,14℃/-1℃,南风1-2级/南风1-2级,taiyuan
2021年10月18日,多云/晴,16℃/3℃,南风3-4级/南风3-4级,taiyuan
2021年10月19日,阴/小雨,12℃/5℃,东风1-2级/东风1-2级,taiyuan
2021年10月20日,小雨/晴,10℃/1℃,南风1-2级/南风1-2级,taiyuan
2021年10月21日,晴/晴,14℃/0℃,南风1-2级/南风1-2级,taiyuan
2021年10月22日,阴/多云,14℃/0℃,东南风1-2级/东南风1-2级,taiyuan
2021年10月23日,多云/多云,13℃/0℃,南风1-2级/南风1-2级,taiyuan
2021年10月24日,晴/多云,17℃/4℃,南风1-2级/南风1-2级,taiyuan
2021年10月25日,多云/阴,16℃/4℃,南风1-2级/南风1-2级,taiyuan
2021年10月26日,晴/阴,17℃/2℃,北风1-2级/北风1-2级,taiyuan
2021年10月27日,阴/小雨,16℃/6℃,南风1-2级/南风1-2级,taiyuan
2021年10月28日,多云/小雨,16℃/4℃,南风1-2级/南风1-2级,taiyuan
2021年10月29日,晴/晴,16℃/1℃,东南风1-2级/东南风1-2级,taiyuan
2021年10月30日,阴/晴,18℃/0℃,西北风3-4级/西北风3-4级,taiyuan
2021年10月31日,晴/晴,14℃/-2℃,北风1-2级/北风1-2级,taiyuan
2021年11月01日,阴/小雨,14℃/5℃,东南风1-2级/东南风1-2级,taiyuan
2021年11月02日,晴/晴,15℃/1℃,西北风1-2级/西北风1-2级,taiyuan
2021年11月03日,晴/晴,18℃/0℃,南风1-2级/南风1-2级,taiyuan
2021年11月04日,晴/多云,18℃/1℃,东南风1-2级/东南风1-2级,taiyuan
2021年11月05日,多云/小雨,15℃/5℃,北风1-2级/北风1-2级,taiyuan
2021年11月06日,雨夹雪/小雪,13℃/-4℃,西北风1-2级/西北风1-2级,taiyuan
2021年11月07日,晴/晴,-1℃/-12℃,西北风3-4级/西北风3-4级,taiyuan
2021年11月08日,晴/晴,4℃/-6℃,西北风1-2级/西北风1-2级,taiyuan
2021年11月09日,多云/晴,7℃/-5℃,西风1-2级/西风1-2级,taiyuan
2021年11月10日,晴/晴,12℃/-2℃,西北风3-4级/西北风3-4级,taiyuan
2021年11月11日,晴/晴,11℃/-4℃,西北风3-4级/西北风3-4级,taiyuan
2021年11月12日,晴/晴,13℃/-5℃,西北风1-2级/西北风1-2级,taiyuan
2021年11月13日,晴/晴,13℃/-5℃,西北风1-2级/西北风1-2级,taiyuan
2021年11月14日,晴/阴,13℃/-5℃,南风1-2级/南风1-2级,taiyuan
2021年11月15日,晴/晴,12℃/-5℃,南风1-2级/南风1-2级,taiyuan
2021年11月16日,晴/多云,14℃/-3℃,南风1-2级/南风1-2级,taiyuan
2021年11月17日,晴/晴,15℃/-4℃,南风1-2级/南风1-2级,taiyuan
2021年11月18日,多云/多云,14℃/-2℃,南风1-2级/南风1-2级,taiyuan
2021年11月19日,阴/阴,12℃/1℃,东北风1-2级/东北风1-2级,taiyuan
2021年11月20日,阴/多云,11℃/-4℃,东风1-2级/东风1-2级,taiyuan
2021年11月21日,晴/晴,2℃/-8℃,西北风3-4级/西北风3-4级,taiyuan
2021年11月22日,晴/晴,4℃/-8℃,西风1-2级/西风1-2级,taiyuan
2021年11月23日,晴/晴,7℃/-11℃,西南风1-2级/西南风1-2级,taiyuan
2021年11月24日,晴/晴,10℃/-7℃,西南风1-2级/西南风1-2级,taiyuan
2021年11月25日,晴/晴,12℃/-5℃,南风1-2级/南风1-2级,taiyuan
2021年11月26日,晴/晴,11℃/-5℃,东北风1-2级/东北风1-2级,taiyuan
2021年11月27日,阴/阴,10℃/-5℃,东南风1-2级/东南风1-2级,taiyuan
2021年11月28日,晴/阴,12℃/1℃,南风3-4级/南风3-4级,taiyuan
2021年11月29日,阴/晴,5℃/-5℃,西北风3-4级/西北风3-4级,taiyuan
2021年11月30日,晴/晴,5℃/-8℃,西北风3-4级/西北风3-4级,taiyuan
2021年12月01日,晴/晴,7℃/-8℃,南风1-2级/南风1-2级,taiyuan
2021年12月02日,晴/晴,7℃/-9℃,西北风3-4级/西北风3-4级,taiyuan
2021年12月03日,晴/多云,10℃/-8℃,西北风1-2级/西北风1-2级,taiyuan
2021年12月04日,晴/晴,10℃/-9℃,西风1-2级/西风1-2级,taiyuan
2021年12月05日,晴/晴,10℃/-9℃,南风1-2级/南风1-2级,taiyuan
2021年12月06日,晴/阴,9℃/-7℃,西北风1-2级/西北风1-2级,taiyuan
2021年12月07日,阴/阴,8℃/-4℃,东北风1-2级/东北风1-2级,taiyuan
2021年12月08日,雨夹雪/多云,6℃/-4℃,西南风1-2级/西南风1-2级,taiyuan
2021年12月09日,晴/阴,10℃/-5℃,南风1-2级/南风1-2级,taiyuan
2021年12月10日,阴/阴,7℃/-5℃,东南风1-2级/东南风1-2级,taiyuan
2021年12月11日,阴/晴,9℃/-7℃,西北风3-4级/西北风3-4级,taiyuan
2021年12月12日,晴/晴,4℃/-10℃,西北风1-2级/西北风1-2级,taiyuan
2021年12月13日,晴/晴,6℃/-8℃,南风1-2级/南风1-2级,taiyuan
2021年12月14日,晴/多云,8℃/-9℃,西南风1-2级/西南风1-2级,taiyuan
2021年12月15日,多云/阴,9℃/-9℃,西北风1-2级/西北风1-2级,taiyuan
2021年12月16日,多云/晴,3℃/-10℃,西北风3-4级/西北风3-4级,taiyuan
2021年12月17日,多云/晴,0℃/-12℃,西南风3-4级/西南风3-4级,taiyuan
2021年12月18日,晴/晴,3℃/-11℃,西北风3-4级/西北风3-4级,taiyuan
2021年12月19日,阴/晴,9℃/-9℃,西南风1-2级/西南风1-2级,taiyuan
2021年12月20日,晴/晴,10℃/-8℃,西南风1-2级/西南风1-2级,taiyuan
2021年12月21日,晴/晴,10℃/-10℃,东南风1-2级/东南风1-2级,taiyuan
2021年12月22日,晴/阴,9℃/-9℃,东南风1-2级/东南风1-2级,taiyuan
2021年12月23日,阴/雨夹雪,6℃/-6℃,东北风1-2级/东北风1-2级,taiyuan
2021年12月24日,小雪/多云,-2℃/-10℃,东北风1-2级/东北风1-2级,taiyuan
2021年12月25日,多云/晴,-3℃/-15℃,西北风3-4级/西北风3-4级,taiyuan
2021年12月26日,晴/晴,-3℃/-16℃,西北风1-2级/西北风1-2级,taiyuan
2021年12月27日,晴/晴,0℃/-16℃,南风1-2级/南风1-2级,taiyuan
2021年12月28日,晴/多云,3℃/-16℃,西北风3-4级/西北风3-4级,taiyuan
2021年12月29日,晴/晴,4℃/-13℃,西风1-2级/西风1-2级,taiyuan
2021年12月30日,多云/晴,5℃/-11℃,西风1-2级/西风1-2级,taiyuan
2021年12月31日,阴/多云,6℃/-11℃,南风1-2级/南风1-2级,taiyuan
2022年01月01日,晴/晴,6℃/-15℃,西北风3-4级/西北风3-4级,taiyuan
2022年01月02日,多云/晴,5℃/-14℃,南风1-2级/南风1-2级,taiyuan
2022年01月03日,晴/多云,6℃/-13℃,东南风1-2级/东南风1-2级,taiyuan
2022年01月04日,阴/多云,5℃/-11℃,东北风1-2级/东北风1-2级,taiyuan
2022年01月05日,阴/阴,5℃/-9℃,南风1-2级/南风1-2级,taiyuan
2022年01月06日,多云/晴,5℃/-10℃,东风1-2级/东风1-2级,taiyuan
2022年01月07日,晴/晴,5℃/-9℃,南风1-2级/南风1-2级,taiyuan
2022年01月08日,阴/多云,5℃/-10℃,南风1-2级/南风1-2级,taiyuan
2022年01月09日,阴/小雪,5℃/-8℃,南风1-2级/南风1-2级,taiyuan
2022年01月10日,晴/晴,4℃/-14℃,西北风1-2级/西北风1-2级,taiyuan
2022年01月11日,晴/多云,4℃/-11℃,南风1-2级/南风1-2级,taiyuan
2022年01月12日,晴/晴,3℃/-15℃,西北风1-2级/西北风1-2级,taiyuan
2022年01月13日,晴/多云,3℃/-14℃,南风1-2级/南风1-2级,taiyuan
2022年01月14日,晴/晴,5℃/-13℃,东南风1-2级/东南风1-2级,taiyuan
2022年01月15日,晴/晴,5℃/-12℃,西北风1-2级/西北风1-2级,taiyuan
2022年01月16日,晴/晴,8℃/-11℃,南风1-2级/南风1-2级,taiyuan
2022年01月17日,晴/晴,4℃/-12℃,北风1-2级/北风1-2级,taiyuan
2022年01月18日,晴/晴,7℃/-12℃,南风1-2级/南风1-2级,taiyuan
2022年01月19日,晴/晴,6℃/-12℃,东风1-2级/东风1-2级,taiyuan
2022年01月20日,阴/小雪,2℃/-11℃,东风1-2级/东风1-2级,taiyuan
2022年01月21日,小雪/小雪,-1℃/-5℃,南风1-2级/南风1-2级,taiyuan
2022年01月22日,多云/阴,4℃/-10℃,东风1-2级/东风1-2级,taiyuan
2022年01月23日,小雪/小雪,2℃/-7℃,东北风1-2级/东北风1-2级,taiyuan
2022年01月24日,多云/多云,5℃/-10℃,南风1-2级/南风1-2级,taiyuan
2022年01月25日,晴/阴,5℃/-7℃,西北风1-2级/西北风1-2级,taiyuan
2022年01月26日,阴/阴,2℃/-5℃,东北风1-2级/东北风1-2级,taiyuan
2022年01月27日,阴/阴,3℃/-7℃,东北风1-2级/东北风1-2级,taiyuan
2022年01月28日,多云/多云,3℃/-9℃,东南风1-2级/东南风1-2级,taiyuan
2022年01月29日,晴/晴,3℃/-9℃,南风1-2级/南风1-2级,taiyuan
2022年01月30日,多云/晴,4℃/-10℃,西北风1-2级/西北风1-2级,taiyuan
2022年01月31日,晴/晴,0℃/-12℃,西北风3-4级/西北风3-4级,taiyuan
2022年02月01日,晴/晴,2℃/-11℃,南风1-2级/南风1-2级,taiyuan
2022年02月02日,晴/晴,2℃/-12℃,南风1-2级/南风1-2级,taiyuan
2022年02月03日,阴/阴,4℃/-9℃,东风1-2级/东风1-2级,taiyuan
2022年02月04日,晴/多云,0℃/-11℃,西风1-2级/西风1-2级,taiyuan
2022年02月05日,多云/阴,1℃/-8℃,东风1-2级/东风1-2级,taiyuan
2022年02月06日,阴/小雪,1℃/-8℃,北风1-2级/北风1-2级,taiyuan
2022年02月07日,多云/晴,2℃/-9℃,南风1-2级/南风1-2级,taiyuan
2022年02月08日,晴/晴,3℃/-9℃,南风1-2级/南风1-2级,taiyuan
2022年02月09日,多云/晴,4℃/-10℃,南风1-2级/南风1-2级,taiyuan
2022年02月10日,阴/阴,4℃/-7℃,南风1-2级/南风1-2级,taiyuan
2022年02月11日,阴/阴,7℃/-6℃,南风1-2级/南风1-2级,taiyuan
2022年02月12日,小雨/小雪,6℃/-4℃,西南风1-2级/西南风1-2级,taiyuan
2022年02月13日,小雨/多云,3℃/-8℃,南风1-2级/南风1-2级,taiyuan
2022年02月14日,阴/多云,2℃/-9℃,北风1-2级/北风1-2级,taiyuan
2022年02月15日,多云/晴,5℃/-11℃,西北风1-2级/西北风1-2级,taiyuan
2022年02月16日,阴/阴,2℃/-8℃,东南风1-2级/东南风1-2级,taiyuan
2022年02月17日,阴/阴,0℃/-8℃,南风1-2级/南风1-2级,taiyuan
2022年02月18日,阴/阴,4℃/-10℃,东北风1-2级/东北风1-2级,taiyuan
2022年02月19日,晴/晴,1℃/-15℃,西北风3-4级/西北风3-4级,taiyuan
2022年02月20日,晴/多云,3℃/-13℃,西北风1-2级/西北风1-2级,taiyuan
2022年02月21日,晴/多云,5℃/-12℃,西北风1-2级/西北风1-2级,taiyuan
2022年02月22日,晴/晴,3℃/-11℃,西风1-2级/西风1-2级,taiyuan
2022年02月23日,多云/多云,5℃/-10℃,南风1-2级/南风1-2级,taiyuan
2022年02月24日,晴/晴,9℃/-7℃,南风1-2级/南风1-2级,taiyuan
2022年02月25日,多云/晴,12℃/-7℃,西风3-4级/西风3-4级,taiyuan
2022年02月26日,晴/晴,8℃/-10℃,西北风3-4级/西北风3-4级,taiyuan
2022年02月27日,阴/雨夹雪,13℃/-3℃,西南风1-2级/西南风1-2级,taiyuan
2022年02月28日,多云/晴,11℃/-8℃,西北风3-4级/西北风3-4级,taiyuan
2022年03月01日,晴/晴,8℃/-9℃,西风1-2级/西风1-2级,taiyuan
2022年03月02日,晴/晴,12℃/-7℃,西南风1-2级/西南风1-2级,taiyuan
2022年03月03日,阴/多云,15℃/-3℃,西风1-2级/西风1-2级,taiyuan
2022年03月04日,扬沙/晴,10℃/-6℃,西北风3-4级/西北风3-4级,taiyuan
2022年03月05日,阴/多云,10℃/-5℃,南风1-2级/南风1-2级,taiyuan
2022年03月06日,阴/晴,13℃/-3℃,西南风1-2级/西南风1-2级,taiyuan
2022年03月07日,多云/晴,14℃/-1℃,南风1-2级/南风1-2级,taiyuan
2022年03月08日,晴/多云,18℃/0℃,东南风1-2级/东南风1-2级,taiyuan
2022年03月09日,多云/多云,17℃/2℃,西南风1-2级/西南风1-2级,taiyuan
2022年03月10日,晴/晴,21℃/4℃,南风1-2级/南风1-2级,taiyuan
2022年03月11日,阴/小雨,16℃/5℃,东风3-4级/东风3-4级,taiyuan
2022年03月12日,多云/多云,20℃/3℃,南风1-2级/南风1-2级,taiyuan
2022年03月13日,多云/多云,19℃/3℃,西南风1-2级/西南风1-2级,taiyuan
2022年03月14日,晴/阴,19℃/4℃,西南风3-4级/西南风3-4级,taiyuan
2022年03月15日,晴/阴,22℃/5℃,西北风3-4级/西北风3-4级,taiyuan
2022年03月16日,阴/阴,13℃/2℃,东风3-4级/东风3-4级,taiyuan
2022年03月17日,阴/雨夹雪,4℃/0℃,东风1-2级/东风1-2级,taiyuan
2022年03月18日,多云/阴,14℃/0℃,西北风1-2级/西北风1-2级,taiyuan
2022年03月19日,阴/阴,7℃/0℃,西南风1-2级/西南风1-2级,taiyuan
2022年03月20日,多云/阴,14℃/2℃,南风1-2级/南风1-2级,taiyuan
2022年03月21日,阴/阴,11℃/4℃,东风1-2级/东风1-2级,taiyuan
2022年03月22日,小雨/晴,11℃/2℃,西南风1-2级/西南风1-2级,taiyuan
2022年03月23日,晴/阴,18℃/3℃,西南风1-2级/西南风1-2级,taiyuan
2022年03月24日,小雨/阴,18℃/8℃,东风3-4级/东风3-4级,taiyuan
2022年03月25日,阴/多云,13℃/4℃,北风1-2级/北风1-2级,taiyuan
2022年03月26日,晴/晴,16℃/0℃,西北风3-4级/西北风3-4级,taiyuan
2022年03月27日,多云/晴,11℃/0℃,南风1-2级/南风1-2级,taiyuan
2022年03月28日,多云/阴,16℃/5℃,南风1-2级/南风1-2级,taiyuan
2022年03月29日,小雨/多云,15℃/3℃,南风1-2级/南风1-2级,taiyuan
2022年03月30日,晴/阴,19℃/3℃,西北风1-2级/西北风1-2级,taiyuan
2022年03月31日,多云/多云,16℃/2℃,东风1-2级/东风1-2级,taiyuan
2022年04月01日,多云/晴,16℃/2℃,西北风3-4级/西北风3-4级,taiyuan
2022年04月02日,晴/晴,14℃/1℃,北风1-2级/北风1-2级,taiyuan
2022年04月03日,晴/多云,19℃/4℃,南风1-2级/南风1-2级,taiyuan
2022年04月04日,多云/晴,26℃/5℃,西风1-2级/西风1-2级,taiyuan
2022年04月05日,晴/晴,23℃/5℃,东北风1-2级/东北风1-2级,taiyuan
2022年04月06日,多云/晴,20℃/4℃,东风1-2级/东风1-2级,taiyuan
2022年04月07日,晴/晴,24℃/3℃,南风1-2级/南风1-2级,taiyuan
2022年04月08日,多云/晴,29℃/8℃,西南风1-2级/西南风1-2级,taiyuan
2022年04月09日,晴/晴,31℃/9℃,南风1-2级/南风1-2级,taiyuan
2022年04月10日,晴/多云,32℃/11℃,西南风1-2级/西南风1-2级,taiyuan
2022年04月11日,阴/小雨,26℃/10℃,北风3-4级/北风3-4级,taiyuan
2022年04月12日,阴/晴,18℃/5℃,北风1-2级/北风1-2级,taiyuan
2022年04月13日,多云/多云,18℃/7℃,西北风3-4级/西北风3-4级,taiyuan
2022年04月14日,阴/阴,14℃/3℃,东北风3-4级/东北风3-4级,taiyuan
2022年04月15日,多云/多云,17℃/1℃,东风1-2级/东风1-2级,taiyuan
2022年04月16日,多云/阴,19℃/4℃,南风1-2级/南风1-2级,taiyuan
2022年04月17日,阴/阴,18℃/5℃,南风1-2级/南风1-2级,taiyuan
2022年04月18日,多云/晴,18℃/2℃,北风1-2级/北风1-2级,taiyuan
2022年04月19日,晴/晴,22℃/6℃,西北风1-2级/西北风1-2级,taiyuan
2022年04月20日,晴/多云,25℃/8℃,西南风3-4级/西南风3-4级,taiyuan
2022年04月21日,阴/阴,27℃/7℃,西北风1-2级/西北风1-2级,taiyuan
2022年04月22日,阴/晴,22℃/5℃,南风1-2级/南风1-2级,taiyuan
2022年04月23日,多云/多云,29℃/11℃,西南风3-4级/西南风3-4级,taiyuan
2022年04月24日,阴/阴,28℃/11℃,南风1-2级/南风1-2级,taiyuan
2022年04月25日,晴/晴,30℃/11℃,南风1-2级/南风1-2级,taiyuan
2022年04月26日,晴/多云,23℃/8℃,北风3-4级/北风3-4级,taiyuan
2022年04月27日,小雨/小雨,19℃/6℃,东北风3-4级/东北风3-4级,taiyuan
2022年04月28日,阴/阴,15℃/4℃,东北风1-2级/东北风1-2级,taiyuan
2022年04月29日,阴/小雨,19℃/8℃,西南风1-2级/西南风1-2级,taiyuan
2022年04月30日,阴/晴,17℃/2℃,东北风1-2级/东北风1-2级,taiyuan
2022年05月01日,多云/多云,23℃/5℃,西北风1-2级/西北风1-2级,taiyuan
2022年05月02日,多云/晴,25℃/7℃,西北风1-2级/西北风1-2级,taiyuan
2022年05月03日,晴/多云,27℃/7℃,西风1-2级/西风1-2级,taiyuan
2022年05月04日,晴/多云,28℃/10℃,西南风1-2级/西南风1-2级,taiyuan
2022年05月05日,多云/阴,31℃/13℃,西南风3-4级/西南风3-4级,taiyuan
2022年05月06日,多云/阴,23℃/9℃,东北风3-4级/东北风3-4级,taiyuan
2022年05月07日,阴/小雨,13℃/6℃,东北风1-2级/东北风1-2级,taiyuan
2022年05月08日,小雨/中雨,15℃/8℃,北风1-2级/北风1-2级,taiyuan
2022年05月09日,多云/晴,18℃/5℃,南风1-2级/南风1-2级,taiyuan
2022年05月10日,多云/阴,26℃/10℃,西南风1-2级/西南风1-2级,taiyuan
2022年05月11日,小雨/中雨,17℃/7℃,东风1-2级/东风1-2级,taiyuan
2022年05月12日,小雨/小雨,10℃/3℃,东北风1-2级/东北风1-2级,taiyuan
2022年05月13日,阴/阴,18℃/4℃,北风1-2级/北风1-2级,taiyuan
2022年05月14日,多云/晴,20℃/3℃,西北风1-2级/西北风1-2级,taiyuan
2022年05月15日,晴/晴,23℃/4℃,西北风1-2级/西北风1-2级,taiyuan
2022年05月16日,多云/晴,27℃/5℃,西风1-2级/西风1-2级,taiyuan
2022年05月17日,晴/阴,29℃/7℃,西北风3-4级/西北风3-4级,taiyuan
2022年05月18日,多云/多云,29℃/11℃,东风1-2级/东风1-2级,taiyuan
2022年05月19日,晴/晴,29℃/8℃,东风1-2级/东风1-2级,taiyuan
2022年05月20日,多云/多云,28℃/10℃,西风1-2级/西风1-2级,taiyuan
2022年05月21日,多云/阴,31℃/11℃,南风1-2级/南风1-2级,taiyuan
2022年05月22日,多云/晴,32℃/11℃,西北风1-2级/西北风1-2级,taiyuan
2022年05月23日,小雨/晴,27℃/11℃,北风1-2级/北风1-2级,taiyuan
2022年05月24日,晴/多云,31℃/15℃,南风3-4级/南风3-4级,taiyuan
2022年05月25日,阴/多云,24℃/10℃,东风1-2级/东风1-2级,taiyuan
2022年05月26日,多云/多云,27℃/9℃,南风1-2级/南风1-2级,taiyuan
2022年05月27日,阴/多云,31℃/13℃,西南风1-2级/西南风1-2级,taiyuan
2022年05月28日,阴/多云,32℃/16℃,西南风1-2级/西南风1-2级,taiyuan
2022年05月29日,晴/晴,29℃/10℃,西北风3-4级/西北风3-4级,taiyuan
2022年05月30日,晴/晴,29℃/11℃,西风1-2级/西风1-2级,taiyuan
2022年05月31日,晴/晴,33℃/13℃,西风1-2级/西风1-2级,taiyuan
2022年06月01日,晴/晴,30℃/13℃,东风1-2级/东风1-2级,taiyuan
2022年06月02日,多云/多云,33℃/15℃,南风1-2级/南风1-2级,taiyuan
2022年06月03日,多云/小雨,33℃/17℃,南风1-2级/南风1-2级,taiyuan
2022年06月04日,晴/晴,32℃/15℃,北风1-2级/北风1-2级,taiyuan
2022年06月05日,晴/晴,32℃/11℃,西北风1-2级/西北风1-2级,taiyuan
2022年06月06日,多云/晴,29℃/13℃,东北风1-2级/东北风1-2级,taiyuan
2022年06月07日,阴/晴,33℃/12℃,西风1-2级/西风1-2级,taiyuan
2022年06月08日,阴/阴,33℃/16℃,东风3-4级/东风3-4级,taiyuan
2022年06月09日,小雨/多云,32℃/16℃,南风1-2级/南风1-2级,taiyuan
2022年06月10日,小雨/晴,33℃/16℃,东南风3-4级/东南风3-4级,taiyuan
2022年06月11日,小雨/中雨,32℃/17℃,西南风1-2级/西南风1-2级,taiyuan
2022年06月12日,晴/晴,30℃/13℃,西北风1-2级/西北风1-2级,taiyuan
2022年06月13日,阴/晴,28℃/12℃,西北风1-2级/西北风1-2级,taiyuan
2022年06月14日,晴/晴,31℃/13℃,北风3-4级/北风3-4级,taiyuan
2022年06月15日,多云/晴,32℃/15℃,东北风1-2级/东北风1-2级,taiyuan
2022年06月16日,多云/晴,36℃/16℃,西风3-4级/西风3-4级,taiyuan
2022年06月17日,阴/阴,36℃/18℃,南风3-4级/南风3-4级,taiyuan
2022年06月18日,晴/晴,37℃/18℃,东南风1-2级/东南风1-2级,taiyuan
