日期,天气状况(白天/夜间),最高气温/最低气温,风力风向(白天/夜间),城市
2021年07月23日,多云/小雨,36℃/27℃,东南风1-2级/东南风1-2级,chongqing
2021年07月24日,多云/晴,37℃/29℃,东风1-2级/东风1-2级,chongqing
2021年07月25日,晴/多云,33℃/27℃,东北风1-2级/东北风1-2级,chongqing
2021年07月26日,晴/小雨,35℃/26℃,西北风1-2级/西北风1-2级,chongqing
2021年07月27日,多云/多云,33℃/26℃,西南风1-2级/西南风1-2级,chongqing
2021年07月28日,多云/晴,35℃/26℃,西风1-2级/西风1-2级,chongqing
2021年07月29日,晴/多云,37℃/28℃,东北风1-2级/东北风1-2级,chongqing
2021年07月30日,多云/晴,38℃/28℃,东南风1-2级/东南风1-2级,chongqing
2021年07月31日,多云/晴,39℃/27℃,西南风1-2级/西南风1-2级,chongqing
2021年08月01日,晴/晴,39℃/27℃,东北风1-2级/东北风1-2级,chongqing
2021年08月02日,晴/晴,40℃/28℃,东南风1-2级/东南风1-2级,chongqing
2021年08月03日,晴/晴,40℃/29℃,东南风1-2级/东南风1-2级,chongqing
2021年08月04日,晴/晴,40℃/30℃,东南风1-2级/东南风1-2级,chongqing
2021年08月05日,多云/多云,39℃/30℃,北风1-2级/北风1-2级,chongqing
2021年08月06日,多云/多云,38℃/28℃,东风1-2级/东风1-2级,chongqing
2021年08月07日,小雨/大雨,35℃/26℃,西风1-2级/西风1-2级,chongqing
2021年08月08日,暴雨/大雨,31℃/27℃,北风1-2级/北风1-2级,chongqing
2021年08月09日,小雨/阴,33℃/26℃,南风1-2级/南风1-2级,chongqing
2021年08月10日,小雨/小雨,32℃/26℃,东北风1-2级/东北风1-2级,chongqing
2021年08月11日,小雨/小雨,32℃/26℃,东北风1-2级/东北风1-2级,chongqing
2021年08月12日,小雨/中雨,33℃/26℃,北风1-2级/北风1-2级,chongqing
2021年08月13日,小雨/阴,28℃/24℃,西南风1-2级/西南风1-2级,chongqing
2021年08月14日,阴/阴,28℃/24℃,东北风1-2级/东北风1-2级,chongqing
2021年08月15日,阴/多云,29℃/23℃,东风1-2级/东风1-2级,chongqing
2021年08月16日,多云/多云,32℃/25℃,东风1-2级/东风1-2级,chongqing
2021年08月17日,小雨/小雨,34℃/27℃,西北风1-2级/西北风1-2级,chongqing
2021年08月18日,小雨/多云,34℃/26℃,南风1-2级/南风1-2级,chongqing
2021年08月19日,多云/多云,36℃/27℃,西南风1-2级/西南风1-2级,chongqing
2021年08月20日,多云/多云,36℃/28℃,西风1-2级/西风1-2级,chongqing
2021年08月21日,多云/多云,36℃/29℃,南风1-2级/南风1-2级,chongqing
2021年08月22日,小雨/小雨,36℃/25℃,西北风1-2级/西北风1-2级,chongqing
2021年08月23日,小雨/多云,30℃/25℃,西南风1-2级/西南风1-2级,chongqing
2021年08月24日,多云/阴,29℃/24℃,东北风1-2级/东北风1-2级,chongqing
2021年08月25日,小雨/暴雨,29℃/22℃,北风1-2级/北风1-2级,chongqing
2021年08月26日,小雨/中雨,23℃/19℃,西北风1-2级/西北风1-2级,chongqing
2021年08月27日,小雨/中雨,23℃/19℃,东北风1-2级/东北风1-2级,chongqing
2021年08月28日,中雨/中雨,24℃/20℃,西风1-2级/西风1-2级,chongqing
2021年08月29日,小雨/小雨,25℃/20℃,东南风1-2级/东南风1-2级,chongqing
2021年08月30日,多云/多云,30℃/21℃,北风1-2级/北风1-2级,chongqing
2021年08月31日,阴/小雨,33℃/24℃,西风1-2级/西风1-2级,chongqing
2021年09月01日,多云/多云,32℃/25℃,东风1-2级/东风1-2级,chongqing
2021年09月02日,多云/多云,33℃/25℃,东北风1-2级/东北风1-2级,chongqing
2021年09月03日,多云/多云,36℃/26℃,南风1-2级/南风1-2级,chongqing
2021年09月04日,小雨/小雨,33℃/24℃,西南风1-2级/西南风1-2级,chongqing
2021年09月05日,多云/大雨,31℃/24℃,西南风1-2级/西南风1-2级,chongqing
2021年09月06日,中雨/阴,27℃/22℃,西北风1-2级/西北风1-2级,chongqing
2021年09月07日,多云/多云,27℃/21℃,东南风1-2级/东南风1-2级,chongqing
2021年09月08日,多云/阴,30℃/22℃,北风1-2级/北风1-2级,chongqing
2021年09月09日,小雨/多云,29℃/22℃,东北风1-2级/东北风1-2级,chongqing
2021年09月10日,多云/小雨,30℃/22℃,东北风1-2级/东北风1-2级,chongqing
2021年09月11日,小雨/大雨,29℃/23℃,东北风1-2级/东北风1-2级,chongqing
2021年09月12日,小雨/中雨,28℃/22℃,东北风1-2级/东北风1-2级,chongqing
2021年09月13日,多云/多云,30℃/24℃,东风1-2级/东风1-2级,chongqing
2021年09月14日,多云/多云,33℃/25℃,东北风1-2级/东北风1-2级,chongqing
2021年09月15日,多云/中雨,32℃/25℃,东南风1-2级/东南风1-2级,chongqing
2021年09月16日,中雨/小雨,27℃/23℃,西南风1-2级/西南风1-2级,chongqing
2021年09月17日,多云/小雨,28℃/22℃,北风1-2级/北风1-2级,chongqing
2021年09月18日,中雨/暴雨,26℃/21℃,西北风1-2级/西北风1-2级,chongqing
2021年09月19日,小雨/多云,25℃/18℃,南风1-2级/南风1-2级,chongqing
2021年09月20日,多云/晴,30℃/19℃,东北风1-2级/东北风1-2级,chongqing
2021年09月21日,晴/晴,32℃/21℃,东北风1-2级/东北风1-2级,chongqing
2021年09月22日,晴/多云,34℃/23℃,东南风1-2级/东南风1-2级,chongqing
2021年09月23日,晴/多云,34℃/25℃,南风1-2级/南风1-2级,chongqing
2021年09月24日,多云/多云,36℃/25℃,南风1-2级/南风1-2级,chongqing
2021年09月25日,晴/多云,36℃/29℃,南风1-2级/南风1-2级,chongqing
2021年09月26日,多云/小雨,34℃/25℃,北风1-2级/北风1-2级,chongqing
2021年09月27日,多云/小雨,28℃/22℃,西南风1-2级/西南风1-2级,chongqing
2021年09月28日,小雨/晴,27℃/20℃,西风1-2级/西风1-2级,chongqing
2021年09月29日,晴/晴,29℃/20℃,东北风1-2级/东北风1-2级,chongqing
2021年09月30日,晴/晴,31℃/21℃,北风1-2级/北风1-2级,chongqing
2021年10月01日,晴/晴,34℃/24℃,北风1-2级/北风1-2级,chongqing
2021年10月02日,晴/晴,34℃/25℃,东北风1-2级/东北风1-2级,chongqing
2021年10月03日,晴/多云,37℃/26℃,东南风1-2级/东南风1-2级,chongqing
2021年10月04日,多云/多云,35℃/24℃,南风1-2级/南风1-2级,chongqing
2021年10月05日,晴/晴,32℃/23℃,西北风1-2级/西北风1-2级,chongqing
2021年10月06日,阴/小雨,26℃/20℃,西风1-2级/西风1-2级,chongqing
2021年10月07日,小雨/小雨,21℃/19℃,西风1-2级/西风1-2级,chongqing
2021年10月08日,阴/阴,25℃/19℃,北风1-2级/北风1-2级,chongqing
2021年10月09日,多云/小雨,28℃/17℃,西北风1-2级/西北风1-2级,chongqing
2021年10月10日,小雨/小雨,19℃/15℃,西风1-2级/西风1-2级,chongqing
2021年10月11日,小雨/多云,18℃/14℃,西南风1-2级/西南风1-2级,chongqing
2021年10月12日,多云/多云,22℃/16℃,北风1-2级/北风1-2级,chongqing
2021年10月13日,阴/阴,22℃/18℃,西南风1-2级/西南风1-2级,chongqing
2021年10月14日,小雨/小雨,22℃/15℃,西北风1-2级/西北风1-2级,chongqing
2021年10月15日,小雨/小雨,15℃/13℃,西北风1-2级/西北风1-2级,chongqing
2021年10月16日,小雨/小雨,15℃/14℃,西北风1-2级/西北风1-2级,chongqing
2021年10月17日,小雨/阴,18℃/14℃,东南风1-2级/东南风1-2级,chongqing
2021年10月18日,阴/阴,18℃/14℃,东北风1-2级/东北风1-2级,chongqing
2021年10月19日,小雨/小雨,17℃/15℃,北风1-2级/北风1-2级,chongqing
2021年10月20日,小雨/小雨,16℃/14℃,东北风1-2级/东北风1-2级,chongqing
2021年10月21日,阴/小雨,15℃/13℃,西北风1-2级/西北风1-2级,chongqing
2021年10月22日,小雨/多云,17℃/12℃,西南风1-2级/西南风1-2级,chongqing
2021年10月23日,多云/多云,21℃/12℃,东北风1-2级/东北风1-2级,chongqing
2021年10月24日,多云/阴,22℃/13℃,南风1-2级/南风1-2级,chongqing
2021年10月25日,多云/小雨,20℃/15℃,东北风1-2级/东北风1-2级,chongqing
2021年10月26日,小雨/小雨,18℃/15℃,西风1-2级/西风1-2级,chongqing
2021年10月27日,小雨/小雨,18℃/15℃,东风1-2级/东风1-2级,chongqing
2021年10月28日,小雨/小雨,17℃/15℃,东北风1-2级/东北风1-2级,chongqing
2021年10月29日,小雨/阴,19℃/14℃,西南风1-2级/西南风1-2级,chongqing
2021年10月30日,阴/小雨,19℃/14℃,东北风1-2级/东北风1-2级,chongqing
2021年10月31日,小雨/小雨,20℃/15℃,西北风1-2级/西北风1-2级,chongqing
2021年11月01日,小雨/小雨,18℃/15℃,西南风1-2级/西南风1-2级,chongqing
2021年11月02日,小雨/小雨,17℃/15℃,西北风1-2级/西北风1-2级,chongqing
2021年11月03日,小雨/小雨,17℃/15℃,东北风1-2级/东北风1-2级,chongqing
2021年11月04日,阴/阴,19℃/16℃,北风1-2级/北风1-2级,chongqing
2021年11月05日,多云/多云,20℃/15℃,东风1-2级/东风1-2级,chongqing
2021年11月06日,小雨/小雨,20℃/10℃,西北风1-2级/西北风1-2级,chongqing
2021年11月07日,小雨/阴,12℃/9℃,西北风1-2级/西北风1-2级,chongqing
2021年11月08日,多云/多云,12℃/8℃,东北风1-2级/东北风1-2级,chongqing
2021年11月09日,多云/晴,11℃/7℃,南风1-2级/南风1-2级,chongqing
2021年11月10日,多云/阴,15℃/7℃,东北风1-2级/东北风1-2级,chongqing
2021年11月11日,阴/阴,12℃/9℃,西南风1-2级/西南风1-2级,chongqing
2021年11月12日,阴/多云,13℃/8℃,西南风1-2级/西南风1-2级,chongqing
2021年11月13日,阴/多云,14℃/8℃,东北风1-2级/东北风1-2级,chongqing
2021年11月14日,阴/阴,15℃/8℃,西北风1-2级/西北风1-2级,chongqing
2021年11月15日,阴/小雨,13℃/9℃,西北风1-2级/西北风1-2级,chongqing
2021年11月16日,小雨/小雨,12℃/10℃,西北风1-2级/西北风1-2级,chongqing
2021年11月17日,多云/多云,14℃/10℃,西风1-2级/西风1-2级,chongqing
2021年11月18日,晴/阴,16℃/8℃,北风1-2级/北风1-2级,chongqing
2021年11月19日,阴/小雨,14℃/10℃,东北风1-2级/东北风1-2级,chongqing
2021年11月20日,小雨/小雨,13℃/12℃,西北风1-2级/西北风1-2级,chongqing
2021年11月21日,中雨/小雨,12℃/9℃,西北风1-2级/西北风1-2级,chongqing
2021年11月22日,阴/小雨,12℃/9℃,西南风1-2级/西南风1-2级,chongqing
2021年11月23日,多云/阴,14℃/9℃,西风1-2级/西风1-2级,chongqing
2021年11月24日,晴/阴,15℃/8℃,东北风1-2级/东北风1-2级,chongqing
2021年11月25日,多云/多云,16℃/7℃,北风1-2级/北风1-2级,chongqing
2021年11月26日,阴/阴,15℃/9℃,西北风1-2级/西北风1-2级,chongqing
2021年11月27日,阴/阴,17℃/11℃,东北风1-2级/东北风1-2级,chongqing
2021年11月28日,多云/小雨,15℃/11℃,北风1-2级/北风1-2级,chongqing
2021年11月29日,小雨/晴,13℃/8℃,西风1-2级/西风1-2级,chongqing
2021年11月30日,晴/多云,15℃/7℃,东风1-2级/东风1-2级,chongqing
2021年12月01日,阴/阴,15℃/8℃,西南风1-2级/西南风1-2级,chongqing
2021年12月02日,多云/多云,16℃/8℃,西南风1-2级/西南风1-2级,chongqing
2021年12月03日,多云/多云,17℃/7℃,东北风1-2级/东北风1-2级,chongqing
2021年12月04日,阴/多云,17℃/10℃,东北风1-2级/东北风1-2级,chongqing
2021年12月05日,晴/晴,17℃/11℃,东北风1-2级/东北风1-2级,chongqing
2021年12月06日,多云/阴,18℃/10℃,西北风1-2级/西北风1-2级,chongqing
2021年12月07日,阴/阴,14℃/11℃,东北风1-2级/东北风1-2级,chongqing
2021年12月08日,阴/阴,12℃/11℃,东北风1-2级/东北风1-2级,chongqing
2021年12月09日,阴/阴,14℃/11℃,东北风1-2级/东北风1-2级,chongqing
2021年12月10日,小雨/小雨,13℃/11℃,北风1-2级/北风1-2级,chongqing
2021年12月11日,小雨/小雨,12℃/9℃,西北风1-2级/西北风1-2级,chongqing
2021年12月12日,阴/阴,12℃/10℃,西北风1-2级/西北风1-2级,chongqing
2021年12月13日,多云/阴,15℃/9℃,东北风1-2级/东北风1-2级,chongqing
2021年12月14日,多云/阴,14℃/11℃,东北风1-2级/东北风1-2级,chongqing
2021年12月15日,小雨/小雨,13℃/11℃,西北风1-2级/西北风1-2级,chongqing
2021年12月16日,阴/小雨,12℃/9℃,西风1-2级/西风1-2级,chongqing
2021年12月17日,小雨/阴,10℃/9℃,东北风1-2级/东北风1-2级,chongqing
2021年12月18日,阴/阴,10℃/8℃,西风1-2级/西风1-2级,chongqing
2021年12月19日,阴/阴,11℃/7℃,东北风1-2级/东北风1-2级,chongqing
2021年12月20日,多云/晴,13℃/7℃,东风1-2级/东风1-2级,chongqing
2021年12月21日,多云/多云,13℃/7℃,东北风1-2级/东北风1-2级,chongqing
2021年12月22日,晴/多云,15℃/8℃,西北风1-2级/西北风1-2级,chongqing
2021年12月23日,阴/小雨,12℃/7℃,西北风1-2级/西北风1-2级,chongqing
2021年12月24日,阴/阴,13℃/8℃,东风1-2级/东风1-2级,chongqing
2021年12月25日,小雨/小雨,9℃/6℃,东北风1-2级/东北风1-2级,chongqing
2021年12月26日,小雨/小雨,7℃/6℃,东北风1-2级/东北风1-2级,chongqing
2021年12月27日,小雨/阴,7℃/4℃,东风1-2级/东风1-2级,chongqing
2021年12月28日,阴/阴,8℃/5℃,东北风1-2级/东北风1-2级,chongqing
2021年12月29日,阴/阴,9℃/5℃,西北风1-2级/西北风1-2级,chongqing
2021年12月30日,阴/阴,10℃/7℃,北风1-2级/北风1-2级,chongqing
2021年12月31日,阴/阴,9℃/6℃,北风1-2级/北风1-2级,chongqing
2022年01月01日,多云/多云,12℃/6℃,东南风1-2级/东南风1-2级,chongqing
2022年01月02日,多云/多云,12℃/5℃,北风1-2级/北风1-2级,chongqing
2022年01月03日,阴/小雨,10℃/8℃,东风1-2级/东风1-2级,chongqing
2022年01月04日,小雨/阴,10℃/6℃,东南风1-2级/东南风1-2级,chongqing
2022年01月05日,多云/小雨,13℃/6℃,北风1-2级/北风1-2级,chongqing
2022年01月06日,小雨/小雨,11℃/9℃,东南风1-2级/东南风1-2级,chongqing
2022年01月07日,小雨/阴,10℃/8℃,东风1-2级/东风1-2级,chongqing
2022年01月08日,阴/多云,12℃/7℃,东风1-2级/东风1-2级,chongqing
2022年01月09日,多云/小雨,14℃/6℃,东风1-2级/东风1-2级,chongqing
2022年01月10日,小雨/阴,12℃/7℃,西北风1-2级/西北风1-2级,chongqing
2022年01月11日,阴/阴,14℃/9℃,东南风1-2级/东南风1-2级,chongqing
2022年01月12日,阴/小雨,11℃/9℃,东北风1-2级/东北风1-2级,chongqing
2022年01月13日,小雨/小雨,10℃/8℃,南风1-2级/南风1-2级,chongqing
2022年01月14日,阴/阴,12℃/7℃,东风1-2级/东风1-2级,chongqing
2022年01月15日,多云/阴,12℃/8℃,北风1-2级/北风1-2级,chongqing
2022年01月16日,阴/阴,12℃/8℃,南风1-2级/南风1-2级,chongqing
2022年01月17日,阴/晴,13℃/5℃,东北风1-2级/东北风1-2级,chongqing
2022年01月18日,多云/多云,16℃/5℃,东北风1-2级/东北风1-2级,chongqing
2022年01月19日,多云/阴,17℃/6℃,北风1-2级/北风1-2级,chongqing
2022年01月20日,小雨/小雨,12℃/10℃,东北风1-2级/东北风1-2级,chongqing
2022年01月21日,小雨/小雨,11℃/9℃,东风1-2级/东风1-2级,chongqing
2022年01月22日,阴/小雨,12℃/9℃,北风1-2级/北风1-2级,chongqing
2022年01月23日,小雨/小雨,11℃/9℃,北风1-2级/北风1-2级,chongqing
2022年01月24日,阴/小雨,11℃/9℃,东北风1-2级/东北风1-2级,chongqing
2022年01月25日,小雨/小雨,11℃/8℃,东风1-2级/东风1-2级,chongqing
2022年01月26日,阴/小雨,10℃/8℃,东北风1-2级/东北风1-2级,chongqing
2022年01月27日,小雨/小雨,10℃/7℃,东北风1-2级/东北风1-2级,chongqing
2022年01月28日,小雨/小雨,8℃/6℃,北风1-2级/北风1-2级,chongqing
2022年01月29日,小雨/多云,8℃/4℃,西北风1-2级/西北风1-2级,chongqing
2022年01月30日,阴/小雨,11℃/5℃,西北风1-2级/西北风1-2级,chongqing
2022年01月31日,小雨/阴,10℃/5℃,东北风1-2级/东北风1-2级,chongqing
2022年02月01日,小雨/小雨,8℃/6℃,东北风1-2级/东北风1-2级,chongqing
2022年02月02日,小雨/小雨,8℃/5℃,东北风1-2级/东北风1-2级,chongqing
2022年02月03日,多云/阴,10℃/4℃,东北风1-2级/东北风1-2级,chongqing
2022年02月04日,多云/阴,11℃/6℃,东北风1-2级/东北风1-2级,chongqing
2022年02月05日,阴/小雨,11℃/7℃,东风1-2级/东风1-2级,chongqing
2022年02月06日,小雨/小雨,8℃/6℃,东北风1-2级/东北风1-2级,chongqing
2022年02月07日,阴/小雨,8℃/5℃,北风1-2级/北风1-2级,chongqing
2022年02月08日,小雨/小雨,8℃/6℃,东风1-2级/东风1-2级,chongqing
2022年02月09日,小雨/阴,9℃/5℃,北风1-2级/北风1-2级,chongqing
2022年02月10日,阴/小雨,9℃/7℃,北风1-2级/北风1-2级,chongqing
2022年02月11日,阴/小雨,10℃/7℃,西南风1-2级/西南风1-2级,chongqing
2022年02月12日,阴/阴,9℃/7℃,北风1-2级/北风1-2级,chongqing
2022年02月13日,多云/多云,14℃/6℃,东风1-2级/东风1-2级,chongqing
2022年02月14日,多云/多云,17℃/6℃,北风1-2级/北风1-2级,chongqing
2022年02月15日,多云/阴,17℃/10℃,东风1-2级/东风1-2级,chongqing
2022年02月16日,阴/小雨,14℃/10℃,东北风1-2级/东北风1-2级,chongqing
2022年02月17日,小雨/小雨,12℃/8℃,东北风1-2级/东北风1-2级,chongqing
2022年02月18日,阴/小雨,10℃/8℃,东北风1-2级/东北风1-2级,chongqing
2022年02月19日,小雨/小雨,7℃/5℃,北风1-2级/北风1-2级,chongqing
2022年02月20日,阴/阴,8℃/5℃,北风1-2级/北风1-2级,chongqing
2022年02月21日,阴/小雨,10℃/6℃,东风1-2级/东风1-2级,chongqing
2022年02月22日,小雨/多云,9℃/3℃,东南风1-2级/东南风1-2级,chongqing
2022年02月23日,晴/阴,12℃/3℃,东北风1-2级/东北风1-2级,chongqing
2022年02月24日,多云/阴,14℃/7℃,北风1-2级/北风1-2级,chongqing
2022年02月25日,多云/阴,14℃/7℃,东北风1-2级/东北风1-2级,chongqing
2022年02月26日,多云/多云,15℃/8℃,南风1-2级/南风1-2级,chongqing
2022年02月27日,多云/阴,18℃/7℃,北风1-2级/北风1-2级,chongqing
2022年02月28日,阴/小雨,17℃/11℃,西南风1-2级/西南风1-2级,chongqing
2022年03月01日,多云/多云,18℃/11℃,南风1-2级/南风1-2级,chongqing
2022年03月02日,阴/阴,19℃/11℃,东北风1-2级/东北风1-2级,chongqing
2022年03月03日,阴/多云,19℃/10℃,东北风1-2级/东北风1-2级,chongqing
2022年03月04日,阴/多云,19℃/10℃,西风1-2级/西风1-2级,chongqing
2022年03月05日,阴/小雨,20℃/11℃,东风1-2级/东风1-2级,chongqing
2022年03月06日,多云/晴,19℃/10℃,西北风1-2级/西北风1-2级,chongqing
2022年03月07日,晴/晴,23℃/10℃,东风1-2级/东风1-2级,chongqing
2022年03月08日,晴/多云,25℃/12℃,南风1-2级/南风1-2级,chongqing
2022年03月09日,多云/多云,26℃/14℃,西南风1-2级/西南风1-2级,chongqing
2022年03月10日,晴/晴,27℃/14℃,西南风1-2级/西南风1-2级,chongqing
2022年03月11日,多云/阴,29℃/16℃,东南风1-2级/东南风1-2级,chongqing
2022年03月12日,多云/阴,29℃/18℃,南风1-2级/南风1-2级,chongqing
2022年03月13日,多云/多云,30℃/18℃,东南风1-2级/东南风1-2级,chongqing
2022年03月14日,多云/晴,29℃/19℃,西北风1-2级/西北风1-2级,chongqing
2022年03月15日,多云/雷阵雨,32℃/20℃,东风1-2级/东风1-2级,chongqing
2022年03月16日,小雨/多云,25℃/20℃,东南风1-2级/东南风1-2级,chongqing
2022年03月17日,多云/晴,28℃/18℃,南风1-2级/南风1-2级,chongqing
2022年03月18日,晴/晴,31℃/17℃,东风1-2级/东风1-2级,chongqing
2022年03月19日,晴/小雨,32℃/20℃,东风1-2级/东风1-2级,chongqing
2022年03月20日,阴/小雨,24℃/15℃,西北风1-2级/西北风1-2级,chongqing
2022年03月21日,阴/小雨,16℃/12℃,西北风1-2级/西北风1-2级,chongqing
2022年03月22日,小雨/阴,14℃/11℃,西北风1-2级/西北风1-2级,chongqing
2022年03月23日,阴/多云,19℃/12℃,南风1-2级/南风1-2级,chongqing
2022年03月24日,阴/小雨,22℃/12℃,北风1-2级/北风1-2级,chongqing
2022年03月25日,阴/小雨,21℃/13℃,北风1-2级/北风1-2级,chongqing
2022年03月26日,小雨/中雨,15℃/13℃,西北风1-2级/西北风1-2级,chongqing
2022年03月27日,小雨/多云,17℃/11℃,西南风1-2级/西南风1-2级,chongqing
2022年03月28日,多云/多云,24℃/11℃,东风1-2级/东风1-2级,chongqing
2022年03月29日,多云/小雨,24℃/15℃,西南风1-2级/西南风1-2级,chongqing
2022年03月30日,小雨/中雨,20℃/15℃,东风1-2级/东风1-2级,chongqing
2022年03月31日,中雨/中雨,15℃/12℃,西北风1-2级/西北风1-2级,chongqing
2022年04月01日,小雨/小雨,14℃/12℃,东风1-2级/东风1-2级,chongqing
2022年04月02日,小雨/晴,17℃/10℃,西南风1-2级/西南风1-2级,chongqing
2022年04月03日,阴/阴,24℃/11℃,东风1-2级/东风1-2级,chongqing
2022年04月04日,小雨/小雨,17℃/14℃,东北风1-2级/东北风1-2级,chongqing
2022年04月05日,阴/多云,21℃/13℃,东风1-2级/东风1-2级,chongqing
2022年04月06日,阴/多云,21℃/12℃,北风1-2级/北风1-2级,chongqing
2022年04月07日,晴/多云,27℃/12℃,东北风1-2级/东北风1-2级,chongqing
2022年04月08日,阴/阴,29℃/15℃,北风1-2级/北风1-2级,chongqing
2022年04月09日,多云/晴,28℃/17℃,南风1-2级/南风1-2级,chongqing
2022年04月10日,晴/多云,30℃/17℃,东风1-2级/东风1-2级,chongqing
2022年04月11日,小雨/暴雨,33℃/18℃,北风1-2级/北风1-2级,chongqing
2022年04月12日,小雨/晴,24℃/14℃,北风1-2级/北风1-2级,chongqing
2022年04月13日,多云/小雨,25℃/15℃,东北风1-2级/东北风1-2级,chongqing
2022年04月14日,小雨/中雨,20℃/15℃,东风1-2级/东风1-2级,chongqing
2022年04月15日,小雨/小雨,15℃/12℃,东北风1-2级/东北风1-2级,chongqing
2022年04月16日,小雨/小雨,13℃/11℃,东南风1-2级/东南风1-2级,chongqing
2022年04月17日,小雨/小雨,14℃/11℃,北风1-2级/北风1-2级,chongqing
2022年04月18日,阴/多云,20℃/12℃,北风1-2级/北风1-2级,chongqing
2022年04月19日,多云/多云,22℃/14℃,东北风1-2级/东北风1-2级,chongqing
2022年04月20日,晴/晴,26℃/15℃,东北风1-2级/东北风1-2级,chongqing
2022年04月21日,多云/晴,29℃/17℃,东北风1-2级/东北风1-2级,chongqing
2022年04月22日,小雨/小雨,28℃/18℃,西北风1-2级/西北风1-2级,chongqing
2022年04月23日,多云/中雨,30℃/20℃,东风1-2级/东风1-2级,chongqing
2022年04月24日,小雨/多云,26℃/18℃,西北风1-2级/西北风1-2级,chongqing
2022年04月25日,多云/阴,27℃/20℃,西南风1-2级/西南风1-2级,chongqing
2022年04月26日,多云/多云,30℃/19℃,南风1-2级/南风1-2级,chongqing
2022年04月27日,多云/大雨,30℃/19℃,东风1-2级/东风1-2级,chongqing
2022年04月28日,小雨/多云,25℃/17℃,西北风1-2级/西北风1-2级,chongqing
2022年04月29日,阴/中雨,27℃/17℃,东风1-2级/东风1-2级,chongqing
2022年04月30日,小雨/中雨,19℃/15℃,北风1-2级/北风1-2级,chongqing
2022年05月01日,小雨/晴,17℃/12℃,西北风1-2级/西北风1-2级,chongqing
2022年05月02日,多云/多云,23℃/13℃,西南风1-2级/西南风1-2级,chongqing
2022年05月03日,多云/多云,26℃/14℃,东风1-2级/东风1-2级,chongqing
2022年05月04日,多云/多云,30℃/16℃,北风1-2级/北风1-2级,chongqing
2022年05月05日,晴/晴,32℃/19℃,东北风1-2级/东北风1-2级,chongqing
2022年05月06日,阴/阴,33℃/20℃,东南风1-2级/东南风1-2级,chongqing
2022年05月07日,多云/多云,31℃/21℃,东风1-2级/东风1-2级,chongqing
2022年05月08日,多云/中雨,32℃/21℃,东风1-2级/东风1-2级,chongqing
2022年05月09日,大雨/小雨,25℃/19℃,东北风1-2级/东北风1-2级,chongqing
2022年05月10日,多云/阴,29℃/19℃,东北风1-2级/东北风1-2级,chongqing
2022年05月11日,小雨/阴,25℃/20℃,东北风1-2级/东北风1-2级,chongqing
2022年05月12日,阴/多云,28℃/19℃,东北风1-2级/东北风1-2级,chongqing
2022年05月13日,多云/小雨,30℃/18℃,东南风1-2级/东南风1-2级,chongqing
2022年05月14日,中雨/中雨,19℃/17℃,东北风1-2级/东北风1-2级,chongqing
2022年05月15日,小雨/多云,17℃/13℃,北风1-2级/北风1-2级,chongqing
2022年05月16日,阴/多云,23℃/14℃,南风1-2级/南风1-2级,chongqing
2022年05月17日,小雨/中雨,24℃/18℃,西北风1-2级/西北风1-2级,chongqing
2022年05月18日,小雨/中雨,19℃/16℃,东北风1-2级/东北风1-2级,chongqing
2022年05月19日,阴/阴,22℃/16℃,西南风1-2级/西南风1-2级,chongqing
2022年05月20日,多云/多云,25℃/18℃,东北风1-2级/东北风1-2级,chongqing
2022年05月21日,阴/小雨,24℃/20℃,东北风1-2级/东北风1-2级,chongqing
2022年05月22日,小雨/多云,24℃/17℃,北风1-2级/北风1-2级,chongqing
2022年05月23日,多云/多云,28℃/19℃,东风1-2级/东风1-2级,chongqing
2022年05月24日,多云/多云,31℃/20℃,东北风1-2级/东北风1-2级,chongqing
2022年05月25日,多云/大雨,31℃/23℃,北风1-2级/北风1-2级,chongqing
2022年05月26日,小雨/小雨,26℃/22℃,东风1-2级/东风1-2级,chongqing
2022年05月27日,小雨/小雨,23℃/20℃,东南风1-2级/东南风1-2级,chongqing
2022年05月28日,小雨/小雨,26℃/20℃,西南风1-2级/西南风1-2级,chongqing
2022年05月29日,小雨/多云,28℃/19℃,西北风1-2级/西北风1-2级,chongqing
2022年05月30日,小雨/多云,29℃/21℃,东北风1-2级/东北风1-2级,chongqing
2022年05月31日,多云/小雨,31℃/22℃,东北风1-2级/东北风1-2级,chongqing
2022年06月01日,阴/阴,30℃/23℃,西风1-2级/西风1-2级,chongqing
2022年06月02日,小雨/小雨,29℃/23℃,东北风1-2级/东北风1-2级,chongqing
2022年06月03日,小雨/小雨,29℃/24℃,西南风1-2级/西南风1-2级,chongqing
2022年06月04日,小雨/小雨,28℃/21℃,西北风1-2级/西北风1-2级,chongqing
2022年06月05日,多云/多云,29℃/21℃,西南风1-2级/西南风1-2级,chongqing
2022年06月06日,阴/多云,27℃/21℃,南风1-2级/南风1-2级,chongqing
2022年06月07日,多云/多云,32℃/22℃,东北风1-2级/东北风1-2级,chongqing
2022年06月08日,小雨/小雨,30℃/23℃,东北风1-2级/东北风1-2级,chongqing
2022年06月09日,小雨/小雨,26℃/22℃,北风1-2级/北风1-2级,chongqing
2022年06月10日,小雨/小雨,26℃/21℃,西南风1-2级/西南风1-2级,chongqing
2022年06月11日,小雨/小雨,25℃/22℃,南风1-2级/南风1-2级,chongqing
