日期,天气状况(白天/夜间),最高气温/最低气温,风力风向(白天/夜间),城市
2021年08月01日,晴/晴,32℃/21℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年08月02日,晴/多云,32℃/23℃,东风1-2级/东风1-2级,shijiazhuang
2021年08月03日,多云/雷阵雨,30℃/25℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年08月04日,阴/多云,33℃/24℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年08月05日,雷阵雨/阴,33℃/22℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年08月06日,晴/阴,32℃/24℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年08月07日,小雨/阴,32℃/23℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年08月08日,中雨/雷阵雨,32℃/23℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年08月09日,多云/多云,30℃/21℃,东风1-2级/东风1-2级,shijiazhuang
2021年08月10日,多云/多云,32℃/23℃,南风1-2级/南风1-2级,shijiazhuang
2021年08月11日,雷阵雨/雷阵雨,31℃/23℃,东风1-2级/东风1-2级,shijiazhuang
2021年08月12日,多云/阴,28℃/23℃,西风1-2级/西风1-2级,shijiazhuang
2021年08月13日,阴/多云,29℃/22℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年08月14日,多云/雷阵雨,29℃/22℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年08月15日,阴/雷阵雨,29℃/22℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年08月16日,多云/多云,31℃/23℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年08月17日,多云/多云,29℃/23℃,北风1-2级/北风1-2级,shijiazhuang
2021年08月18日,阴/雷阵雨,29℃/23℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年08月19日,大雨/雷阵雨,25℃/19℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年08月20日,晴/晴,28℃/19℃,北风1-2级/北风1-2级,shijiazhuang
2021年08月21日,多云/阵雨,29℃/21℃,南风1-2级/南风1-2级,shijiazhuang
2021年08月22日,多云/多云,31℃/20℃,南风1-2级/南风1-2级,shijiazhuang
2021年08月23日,雷阵雨/阵雨,29℃/21℃,南风1-2级/南风1-2级,shijiazhuang
2021年08月24日,晴/晴,30℃/17℃,西北风3-4级/西北风3-4级,shijiazhuang
2021年08月25日,晴/晴,30℃/18℃,西北风3-4级/西北风3-4级,shijiazhuang
2021年08月26日,晴/晴,30℃/19℃,南风1-2级/南风1-2级,shijiazhuang
2021年08月27日,晴/晴,30℃/21℃,南风1-2级/南风1-2级,shijiazhuang
2021年08月28日,多云/多云,25℃/18℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年08月29日,多云/阴,28℃/18℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年08月30日,阴/阴,27℃/20℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年08月31日,阴/多云,24℃/16℃,北风1-2级/北风1-2级,shijiazhuang
2021年10月01日,多云/多云,23℃/18℃,北风1-2级/北风1-2级,shijiazhuang
2021年10月02日,多云/小雨,25℃/18℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年10月03日,小雨/小雨,21℃/14℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年10月04日,中雨/小雨,17℃/14℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年10月05日,中雨/中雨,13℃/10℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年10月06日,中雨/阴,12℃/6℃,北风1-2级/北风1-2级,shijiazhuang
2021年10月07日,多云/多云,18℃/10℃,北风1-2级/北风1-2级,shijiazhuang
2021年10月08日,多云/小雨,18℃/14℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年10月09日,小雨/阴,19℃/10℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年10月10日,多云/晴,18℃/7℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年10月11日,晴/晴,19℃/7℃,南风1-2级/南风1-2级,shijiazhuang
2021年10月12日,多云/多云,18℃/9℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年10月13日,多云/小雨,20℃/12℃,南风1-2级/南风1-2级,shijiazhuang
2021年10月14日,小雨/多云,19℃/14℃,北风1-2级/北风1-2级,shijiazhuang
2021年10月15日,多云/晴,20℃/4℃,北风1-2级/北风1-2级,shijiazhuang
2021年10月16日,晴/晴,14℃/4℃,北风1-2级/北风1-2级,shijiazhuang
2021年10月17日,晴/晴,16℃/4℃,南风1-2级/南风1-2级,shijiazhuang
2021年10月18日,多云/多云,19℃/5℃,南风1-2级/南风1-2级,shijiazhuang
2021年10月19日,多云/多云,11℃/6℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年10月20日,阴/多云,12℃/5℃,南风1-2级/南风1-2级,shijiazhuang
2021年10月21日,晴/晴,18℃/4℃,北风1-2级/北风1-2级,shijiazhuang
2021年10月22日,晴/晴,17℃/4℃,南风1-2级/南风1-2级,shijiazhuang
2021年10月23日,晴/阴,18℃/7℃,南风1-2级/南风1-2级,shijiazhuang
2021年10月24日,多云/晴,18℃/3℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年10月25日,晴/多云,21℃/6℃,南风1-2级/南风1-2级,shijiazhuang
2021年10月26日,多云/晴,20℃/7℃,北风1-2级/北风1-2级,shijiazhuang
2021年10月27日,晴/多云,19℃/10℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年10月28日,阴/阴,19℃/7℃,东风1-2级/东风1-2级,shijiazhuang
2021年10月29日,多云/多云,19℃/9℃,南风1-2级/南风1-2级,shijiazhuang
2021年10月30日,晴/多云,21℃/10℃,南风1-2级/南风1-2级,shijiazhuang
2021年10月31日,晴/晴,20℃/6℃,北风1-2级/北风1-2级,shijiazhuang
2021年11月01日,多云/小雨,14℃/7℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年11月02日,多云/晴,15℃/7℃,南风1-2级/南风1-2级,shijiazhuang
2021年11月03日,晴/晴,22℃/8℃,西风1-2级/西风1-2级,shijiazhuang
2021年11月04日,晴/多云,22℃/7℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年11月05日,多云/阴,18℃/9℃,南风1-2级/南风1-2级,shijiazhuang
2021年11月06日,小雨/雨夹雪,17℃/0℃,北风3-4级/北风3-4级,shijiazhuang
2021年11月07日,小雪/晴,5℃/-3℃,西北风3-4级/西北风3-4级,shijiazhuang
2021年11月08日,晴/晴,10℃/1℃,西北风3-4级/西北风3-4级,shijiazhuang
2021年11月09日,晴/晴,14℃/4℃,西北风3-4级/西北风3-4级,shijiazhuang
2021年11月10日,晴/晴,17℃/4℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年11月11日,晴/晴,15℃/3℃,西北风3-4级/西北风3-4级,shijiazhuang
2021年11月12日,晴/晴,16℃/5℃,西风3-4级/西风3-4级,shijiazhuang
2021年11月13日,晴/晴,17℃/4℃,西南风1-2级/西南风1-2级,shijiazhuang
2021年11月14日,晴/多云,19℃/4℃,南风1-2级/南风1-2级,shijiazhuang
2021年11月15日,多云/晴,10℃/1℃,北风1-2级/北风1-2级,shijiazhuang
2021年11月16日,晴/晴,13℃/3℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年11月17日,晴/晴,19℃/4℃,南风1-2级/南风1-2级,shijiazhuang
2021年11月18日,晴/晴,17℃/6℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年11月19日,阴/阴,9℃/4℃,北风1-2级/北风1-2级,shijiazhuang
2021年11月20日,小雨/阴,9℃/3℃,北风1-2级/北风1-2级,shijiazhuang
2021年11月21日,晴/晴,7℃/-3℃,西北风3-4级/西北风3-4级,shijiazhuang
2021年11月22日,晴/晴,7℃/-4℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年11月23日,晴/晴,10℃/0℃,南风1-2级/南风1-2级,shijiazhuang
2021年11月24日,晴/晴,13℃/-3℃,西风1-2级/西风1-2级,shijiazhuang
2021年11月25日,晴/晴,11℃/1℃,北风1-2级/北风1-2级,shijiazhuang
2021年11月26日,晴/晴,12℃/0℃,东风1-2级/东风1-2级,shijiazhuang
2021年11月27日,多云/阴,10℃/2℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年11月28日,多云/多云,13℃/2℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年11月29日,小雨/晴,6℃/0℃,西北风3-4级/西北风3-4级,shijiazhuang
2021年11月30日,晴/晴,9℃/-2℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年12月01日,晴/晴,10℃/0℃,南风1-2级/南风1-2级,shijiazhuang
2021年12月02日,晴/晴,12℃/0℃,西风3-4级/西风3-4级,shijiazhuang
2021年12月03日,晴/晴,12℃/-2℃,西南风1-2级/西南风1-2级,shijiazhuang
2021年12月04日,多云/晴,11℃/-4℃,西风1-2级/西风1-2级,shijiazhuang
2021年12月05日,晴/多云,12℃/0℃,西风1-2级/西风1-2级,shijiazhuang
2021年12月06日,晴/晴,11℃/-3℃,北风1-2级/北风1-2级,shijiazhuang
2021年12月07日,晴/多云,9℃/1℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年12月08日,阴/阴,8℃/-6℃,东风1-2级/东风1-2级,shijiazhuang
2021年12月09日,晴/晴,9℃/-1℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年12月10日,阴/小雨,9℃/1℃,东风1-2级/东风1-2级,shijiazhuang
2021年12月11日,多云/雾,7℃/0℃,北风1-2级/北风1-2级,shijiazhuang
2021年12月12日,雾/晴,6℃/-5℃,东风1-2级/东风1-2级,shijiazhuang
2021年12月13日,晴/晴,6℃/-3℃,东南风1-2级/东南风1-2级,shijiazhuang
2021年12月14日,晴/晴,10℃/-3℃,西风1-2级/西风1-2级,shijiazhuang
2021年12月15日,多云/多云,8℃/0℃,北风1-2级/北风1-2级,shijiazhuang
2021年12月16日,晴/晴,10℃/-5℃,西北风1-2级/西北风1-2级,shijiazhuang
2021年12月17日,晴/晴,0℃/-6℃,南风1-2级/南风1-2级,shijiazhuang
2021年12月18日,晴/晴,7℃/-2℃,西北风3-4级/西北风3-4级,shijiazhuang
2021年12月19日,晴/晴,12℃/1℃,西风3-4级/西风3-4级,shijiazhuang
2021年12月20日,晴/晴,14℃/-2℃,西风3-4级/西风3-4级,shijiazhuang
2021年12月21日,晴/晴,8℃/-3℃,北风1-2级/北风1-2级,shijiazhuang
2021年12月22日,多云/多云,6℃/-3℃,北风1-2级/北风1-2级,shijiazhuang
2021年12月23日,小雪/中雪,3℃/-5℃,北风1-2级/北风1-2级,shijiazhuang
2021年12月24日,阴/多云,-4℃/-12℃,东北风1-2级/东北风1-2级,shijiazhuang
2021年12月25日,晴/晴,-5℃/-12℃,西南风1-2级/西南风1-2级,shijiazhuang
2021年12月26日,晴/晴,2℃/-8℃,南风1-2级/南风1-2级,shijiazhuang
2021年12月27日,晴/晴,7℃/-7℃,西风1-2级/西风1-2级,shijiazhuang
2021年12月28日,晴/晴,6℃/-5℃,西南风1-2级/西南风1-2级,shijiazhuang
2021年12月29日,晴/晴,5℃/-4℃,南风1-2级/南风1-2级,shijiazhuang
2021年12月30日,晴/晴,8℃/-5℃,南风1-2级/南风1-2级,shijiazhuang
2021年12月31日,晴/多云,7℃/-3℃,东风1-2级/东风1-2级,shijiazhuang
2022年01月01日,晴/晴,8℃/-7℃,西北风1-2级/西北风1-2级,shijiazhuang
2022年01月02日,晴/晴,2℃/-6℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年01月03日,晴/晴,7℃/-4℃,北风1-2级/北风1-2级,shijiazhuang
2022年01月04日,晴/多云,5℃/-4℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年01月05日,多云/多云,5℃/-3℃,北风1-2级/北风1-2级,shijiazhuang
2022年01月06日,多云/多云,5℃/-3℃,南风1-2级/南风1-2级,shijiazhuang
2022年01月07日,晴/晴,7℃/-3℃,南风1-2级/南风1-2级,shijiazhuang
2022年01月08日,多云/多云,7℃/-3℃,北风1-2级/北风1-2级,shijiazhuang
2022年01月09日,多云/小雪,6℃/-1℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年01月10日,多云/晴,3℃/-8℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年01月11日,晴/多云,4℃/-4℃,南风1-2级/南风1-2级,shijiazhuang
2022年01月12日,多云/晴,4℃/-5℃,西北风1-2级/西北风1-2级,shijiazhuang
2022年01月13日,晴/多云,6℃/-5℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年01月14日,多云/晴,6℃/-4℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年01月15日,晴/晴,8℃/-5℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年01月16日,晴/多云,3℃/-5℃,南风1-2级/南风1-2级,shijiazhuang
2022年01月17日,晴/晴,6℃/-5℃,南风1-2级/南风1-2级,shijiazhuang
2022年01月18日,晴/晴,6℃/-6℃,北风1-2级/北风1-2级,shijiazhuang
2022年01月19日,多云/多云,-1℃/-4℃,北风1-2级/北风1-2级,shijiazhuang
2022年01月20日,阴/多云,-1℃/-5℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年01月21日,小雪/中雪,-1℃/-3℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年01月22日,阴/多云,1℃/-4℃,北风1-2级/北风1-2级,shijiazhuang
2022年01月23日,阴/小雪,1℃/-4℃,北风1-2级/北风1-2级,shijiazhuang
2022年01月24日,阴/多云,4℃/-3℃,南风1-2级/南风1-2级,shijiazhuang
2022年01月25日,多云/多云,6℃/-4℃,北风1-2级/北风1-2级,shijiazhuang
2022年01月26日,多云/多云,2℃/-4℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年01月27日,多云/多云,4℃/-3℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年01月28日,多云/晴,4℃/-4℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年01月29日,多云/多云,6℃/-4℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年01月30日,多云/多云,6℃/-3℃,南风1-2级/南风1-2级,shijiazhuang
2022年01月31日,晴/晴,5℃/-6℃,西北风1-2级/西北风1-2级,shijiazhuang
2022年03月01日,晴/晴,14℃/1℃,东南风3-4级/东南风3-4级,shijiazhuang
2022年03月02日,晴/晴,19℃/-2℃,西风3-4级/西风3-4级,shijiazhuang
2022年03月03日,晴/晴,17℃/6℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年03月04日,晴/晴,17℃/0℃,西北风3-4级/西北风3-4级,shijiazhuang
2022年03月05日,晴/晴,14℃/0℃,南风1-2级/南风1-2级,shijiazhuang
2022年03月06日,多云/多云,14℃/3℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年03月07日,晴/晴,19℃/3℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年03月08日,晴/多云,20℃/6℃,南风1-2级/南风1-2级,shijiazhuang
2022年03月09日,晴/晴,20℃/7℃,南风1-2级/南风1-2级,shijiazhuang
2022年03月10日,晴/晴,23℃/11℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年03月11日,多云/小雨,17℃/8℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年03月12日,阴/多云,16℃/6℃,北风1-2级/北风1-2级,shijiazhuang
2022年03月13日,多云/多云,15℃/6℃,东风1-2级/东风1-2级,shijiazhuang
2022年03月14日,晴/晴,23℃/8℃,南风1-2级/南风1-2级,shijiazhuang
2022年03月15日,晴/多云,23℃/9℃,南风1-2级/南风1-2级,shijiazhuang
2022年03月16日,多云/阴,13℃/3℃,北风1-2级/北风1-2级,shijiazhuang
2022年03月17日,阴/阴,5℃/-2℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年03月18日,多云/多云,6℃/-1℃,南风1-2级/南风1-2级,shijiazhuang
2022年03月19日,多云/多云,8℃/0℃,南风1-2级/南风1-2级,shijiazhuang
2022年03月20日,多云/多云,12℃/3℃,南风1-2级/南风1-2级,shijiazhuang
2022年03月21日,多云/多云,10℃/4℃,东风1-2级/东风1-2级,shijiazhuang
2022年03月22日,阴/多云,10℃/3℃,南风1-2级/南风1-2级,shijiazhuang
2022年03月23日,多云/晴,19℃/5℃,南风1-2级/南风1-2级,shijiazhuang
2022年03月24日,小雨/小雨,15℃/8℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年03月25日,多云/多云,14℃/5℃,北风1-2级/北风1-2级,shijiazhuang
2022年03月26日,晴/晴,21℃/3℃,西北风3-4级/西北风3-4级,shijiazhuang
2022年03月27日,晴/晴,14℃/5℃,南风1-2级/南风1-2级,shijiazhuang
2022年03月28日,多云/阴,17℃/7℃,南风3-4级/南风3-4级,shijiazhuang
2022年03月29日,阴/小雨,17℃/9℃,南风1-2级/南风1-2级,shijiazhuang
2022年03月30日,多云/晴,11℃/5℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年03月31日,晴/晴,18℃/3℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年04月01日,多云/多云,16℃/6℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年04月02日,晴/晴,19℃/7℃,北风1-2级/北风1-2级,shijiazhuang
2022年04月03日,晴/晴,23℃/9℃,南风1-2级/南风1-2级,shijiazhuang
2022年04月04日,多云/晴,22℃/14℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年04月05日,晴/晴,26℃/9℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年04月06日,多云/晴,14℃/7℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年04月07日,晴/晴,24℃/11℃,南风1-2级/南风1-2级,shijiazhuang
2022年04月08日,晴/晴,29℃/14℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年04月09日,晴/晴,28℃/14℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年04月10日,晴/多云,33℃/18℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年04月11日,阴/小雨,29℃/15℃,北风3-4级/北风3-4级,shijiazhuang
2022年04月12日,多云/多云,19℃/9℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年04月13日,多云/多云,19℃/10℃,南风1-2级/南风1-2级,shijiazhuang
2022年04月14日,多云/晴,18℃/8℃,南风1-2级/南风1-2级,shijiazhuang
2022年04月15日,晴/晴,17℃/7℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年04月16日,晴/多云,21℃/9℃,南风1-2级/南风1-2级,shijiazhuang
2022年04月17日,阴/阴,19℃/9℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年04月18日,阴/晴,21℃/10℃,北风1-2级/北风1-2级,shijiazhuang
2022年04月19日,晴/晴,27℃/13℃,南风3-4级/南风3-4级,shijiazhuang
2022年04月20日,晴/晴,29℃/17℃,南风3-4级/南风3-4级,shijiazhuang
2022年04月21日,多云/多云,31℃/12℃,西风3-4级/西风3-4级,shijiazhuang
2022年04月22日,多云/晴,21℃/12℃,南风1-2级/南风1-2级,shijiazhuang
2022年04月23日,晴/多云,30℃/17℃,南风1-2级/南风1-2级,shijiazhuang
2022年04月24日,多云/多云,27℃/16℃,北风1-2级/北风1-2级,shijiazhuang
2022年04月25日,晴/晴,29℃/18℃,南风1-2级/南风1-2级,shijiazhuang
2022年04月26日,晴/多云,26℃/13℃,北风1-2级/北风1-2级,shijiazhuang
2022年04月27日,多云/小雨,20℃/12℃,东北风3-4级/东北风3-4级,shijiazhuang
2022年04月28日,阴/多云,14℃/7℃,南风1-2级/南风1-2级,shijiazhuang
2022年04月29日,多云/阵雨,20℃/12℃,南风1-2级/南风1-2级,shijiazhuang
2022年04月30日,多云/晴,19℃/9℃,北风3-4级/北风3-4级,shijiazhuang
2022年05月01日,晴/晴,27℃/12℃,西北风1-2级/西北风1-2级,shijiazhuang
2022年05月02日,晴/晴,25℃/14℃,南风1-2级/南风1-2级,shijiazhuang
2022年05月03日,晴/晴,33℃/18℃,西风3-4级/西风3-4级,shijiazhuang
2022年05月04日,晴/晴,34℃/20℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年05月05日,多云/多云,32℃/18℃,南风3-4级/南风3-4级,shijiazhuang
2022年05月06日,多云/多云,19℃/13℃,东北风3-4级/东北风3-4级,shijiazhuang
2022年05月07日,阴/小雨,17℃/11℃,东北风3-4级/东北风3-4级,shijiazhuang
2022年05月08日,小雨/小雨,13℃/9℃,北风1-2级/北风1-2级,shijiazhuang
2022年05月09日,小雨/晴,17℃/9℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年05月10日,多云/多云,21℃/12℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年05月11日,阴/中雨,17℃/12℃,南风1-2级/南风1-2级,shijiazhuang
2022年05月12日,小雨/阴,13℃/8℃,北风1-2级/北风1-2级,shijiazhuang
2022年05月13日,多云/晴,22℃/12℃,西南风1-2级/西南风1-2级,shijiazhuang
2022年05月14日,晴/晴,24℃/12℃,南风1-2级/南风1-2级,shijiazhuang
2022年05月15日,晴/晴,27℃/15℃,北风1-2级/北风1-2级,shijiazhuang
2022年05月16日,晴/晴,30℃/17℃,南风3-4级/南风3-4级,shijiazhuang
2022年05月17日,晴/晴,32℃/16℃,西风3-4级/西风3-4级,shijiazhuang
2022年05月18日,多云/多云,29℃/18℃,东风1-2级/东风1-2级,shijiazhuang
2022年05月19日,晴/晴,30℃/17℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年05月20日,晴/晴,31℃/17℃,南风1-2级/南风1-2级,shijiazhuang
2022年05月21日,晴/晴,33℃/16℃,南风1-2级/南风1-2级,shijiazhuang
2022年05月22日,晴/晴,34℃/19℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年05月23日,多云/晴,31℃/19℃,南风1-2级/南风1-2级,shijiazhuang
2022年05月24日,晴/多云,33℃/21℃,南风1-2级/南风1-2级,shijiazhuang
2022年05月25日,多云/晴,26℃/17℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年05月26日,晴/晴,32℃/19℃,北风1-2级/北风1-2级,shijiazhuang
2022年05月27日,晴/晴,36℃/22℃,南风1-2级/南风1-2级,shijiazhuang
2022年05月28日,晴/多云,37℃/23℃,南风1-2级/南风1-2级,shijiazhuang
2022年05月29日,晴/晴,32℃/14℃,东北风3-4级/东北风3-4级,shijiazhuang
2022年05月30日,晴/晴,33℃/22℃,南风3-4级/南风3-4级,shijiazhuang
2022年05月31日,晴/晴,37℃/18℃,南风1-2级/南风1-2级,shijiazhuang
2022年06月01日,晴/晴,34℃/20℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年06月02日,晴/多云,35℃/22℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年06月03日,阴/雷阵雨,38℃/25℃,南风1-2级/南风1-2级,shijiazhuang
2022年06月04日,多云/晴,31℃/23℃,南风1-2级/南风1-2级,shijiazhuang
2022年06月05日,晴/晴,37℃/23℃,西北风3-4级/西北风3-4级,shijiazhuang
2022年06月06日,晴/晴,34℃/18℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年06月07日,晴/多云,31℃/19℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年06月08日,晴/多云,29℃/18℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年06月09日,多云/多云,30℃/21℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年06月10日,阴/多云,31℃/21℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年06月11日,雷阵雨/雷阵雨,33℃/21℃,南风3-4级/南风3-4级,shijiazhuang
2022年06月12日,阴/多云,31℃/19℃,南风3-4级/南风3-4级,shijiazhuang
2022年06月13日,雷阵雨/晴,28℃/17℃,南风1-2级/南风1-2级,shijiazhuang
2022年06月14日,多云/多云,30℃/19℃,东风1-2级/东风1-2级,shijiazhuang
2022年06月15日,晴/晴,31℃/21℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年06月16日,晴/晴,35℃/23℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年06月17日,晴/晴,35℃/25℃,东风1-2级/东风1-2级,shijiazhuang
2022年06月18日,晴/晴,38℃/24℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年06月19日,晴/晴,37℃/25℃,东风1-2级/东风1-2级,shijiazhuang
2022年06月20日,晴/晴,39℃/28℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年06月21日,晴/阴,39℃/28℃,南风3-4级/南风3-4级,shijiazhuang
2022年06月22日,雷阵雨/阴,35℃/24℃,北风3-4级/北风3-4级,shijiazhuang
2022年06月23日,多云/晴,38℃/25℃,北风1-2级/北风1-2级,shijiazhuang
2022年06月24日,晴/晴,40℃/26℃,北风1-2级/北风1-2级,shijiazhuang
2022年06月25日,晴/晴,40℃/26℃,南风3-4级/南风3-4级,shijiazhuang
2022年06月26日,雷阵雨/中雨,34℃/23℃,东北风3-4级/东北风3-4级,shijiazhuang
2022年06月27日,阵雨/阵雨,31℃/22℃,北风3-4级/北风3-4级,shijiazhuang
2022年06月28日,阵雨/阵雨,29℃/22℃,北风1-2级/北风1-2级,shijiazhuang
2022年06月29日,阵雨/阵雨,29℃/21℃,北风1-2级/北风1-2级,shijiazhuang
2022年06月30日,阵雨/阵雨,30℃/22℃,北风1-2级/北风1-2级,shijiazhuang
2022年07月01日,多云/多云,32℃/23℃,北风1-2级/北风1-2级,shijiazhuang
2022年07月02日,多云/雷阵雨,34℃/23℃,南风1-2级/南风1-2级,shijiazhuang
2022年07月03日,中雨/小雨,27℃/23℃,东南风1-2级/东南风1-2级,shijiazhuang
2022年07月04日,多云/多云,31℃/23℃,北风3-4级/北风3-4级,shijiazhuang
2022年07月05日,中雨/雷阵雨,32℃/24℃,西南风1-2级/西南风1-2级,shijiazhuang
2022年07月06日,晴/晴,32℃/23℃,东北风3-4级/东北风3-4级,shijiazhuang
2022年07月07日,晴/多云,35℃/25℃,南风1-2级/南风1-2级,shijiazhuang
2022年07月08日,晴/多云,37℃/27℃,南风1-2级/南风1-2级,shijiazhuang
2022年07月09日,中雨/雷阵雨,33℃/22℃,北风3-4级/北风3-4级,shijiazhuang
2022年07月10日,阴/多云,28℃/21℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年07月11日,中雨/大雨,27℃/20℃,东北风3-4级/东北风3-4级,shijiazhuang
2022年07月12日,阵雨/多云,27℃/22℃,北风1-2级/北风1-2级,shijiazhuang
2022年07月13日,晴/晴,33℃/23℃,南风1-2级/南风1-2级,shijiazhuang
2022年07月14日,晴/晴,34℃/24℃,北风1-2级/北风1-2级,shijiazhuang
2022年07月15日,晴/多云,35℃/26℃,南风1-2级/南风1-2级,shijiazhuang
2022年07月16日,多云/多云,30℃/23℃,南风3-4级/南风3-4级,shijiazhuang
2022年07月17日,晴/晴,36℃/25℃,北风1-2级/北风1-2级,shijiazhuang
2022年07月18日,多云/多云,35℃/24℃,西南风1-2级/西南风1-2级,shijiazhuang
2022年07月19日,多云/阴,32℃/23℃,南风1-2级/南风1-2级,shijiazhuang
2022年07月20日,晴/晴,32℃/21℃,南风3-4级/南风3-4级,shijiazhuang
2022年07月21日,晴/晴,34℃/24℃,南风3-4级/南风3-4级,shijiazhuang
2022年07月22日,雷阵雨/雷阵雨,30℃/22℃,南风1-2级/南风1-2级,shijiazhuang
2022年07月23日,晴/晴,33℃/22℃,南风1-2级/南风1-2级,shijiazhuang
2022年07月24日,晴/多云,35℃/23℃,南风3-4级/南风3-4级,shijiazhuang
2022年07月25日,雷阵雨/雷阵雨,32℃/24℃,东风1-2级/东风1-2级,shijiazhuang
2022年07月26日,阵雨/阵雨,31℃/24℃,东风1-2级/东风1-2级,shijiazhuang
2022年07月27日,大雨/暴雨,29℃/21℃,北风3-4级/北风3-4级,shijiazhuang
2022年07月28日,晴/晴,29℃/21℃,东北风1-2级/东北风1-2级,shijiazhuang
2022年07月29日,晴/晴,32℃/22℃,南风1-2级/南风1-2级,shijiazhuang
2022年07月30日,多云/阴,31℃/23℃,东风1-2级/东风1-2级,shijiazhuang
