日期,天气状况(白天/夜间),最高气温/最低气温,风力风向(白天/夜间),城市
2021年12月21日,晴/晴,-11℃/-20℃,西北风1-2级/西北风1-2级,changchun
2021年12月22日,晴/晴,-12℃/-20℃,东南风1-2级/东南风1-2级,changchun
2021年12月23日,多云/晴,-12℃/-24℃,西北风1-2级/西北风1-2级,changchun
2021年12月24日,晴/晴,-20℃/-26℃,西北风1-2级/西北风1-2级,changchun
2021年12月25日,晴/晴,-19℃/-25℃,西北风1-2级/西北风1-2级,changchun
2021年12月26日,多云/多云,-15℃/-20℃,西风1-2级/西风1-2级,changchun
2021年12月27日,晴/晴,-12℃/-17℃,西北风1-2级/西北风1-2级,changchun
2021年12月28日,晴/多云,-5℃/-15℃,西南风1-2级/西南风1-2级,changchun
2021年12月29日,晴/多云,-13℃/-19℃,西北风1-2级/西北风1-2级,changchun
2021年12月30日,晴/晴,-15℃/-22℃,西北风1-2级/西北风1-2级,changchun
2021年12月31日,晴/多云,-14℃/-20℃,西北风1-2级/西北风1-2级,changchun
2022年01月01日,小雪/多云,-6℃/-17℃,西风3-4级/西风3-4级,changchun
2022年01月02日,晴/晴,-8℃/-16℃,西风3-4级/西风3-4级,changchun
2022年01月03日,晴/晴,-8℃/-20℃,西风3-4级/西风3-4级,changchun
2022年01月04日,晴/晴,-10℃/-18℃,西风1-2级/西风1-2级,changchun
2022年01月05日,晴/晴,-5℃/-19℃,西南风1-2级/西南风1-2级,changchun
2022年01月06日,晴/晴,-11℃/-18℃,西北风1-2级/西北风1-2级,changchun
2022年01月07日,晴/多云,-3℃/-13℃,西南风1-2级/西南风1-2级,changchun
2022年01月08日,多云/多云,-7℃/-18℃,北风1-2级/北风1-2级,changchun
2022年01月09日,多云/多云,-6℃/-16℃,西风1-2级/西风1-2级,changchun
2022年01月10日,小雪/多云,-12℃/-21℃,西南风3-4级/西南风3-4级,changchun
2022年01月11日,多云/多云,-13℃/-20℃,西北风1-2级/西北风1-2级,changchun
2022年01月12日,多云/多云,-12℃/-20℃,西风1-2级/西风1-2级,changchun
2022年01月13日,晴/晴,-13℃/-19℃,西北风1-2级/西北风1-2级,changchun
2022年01月14日,晴/多云,-5℃/-18℃,东南风3-4级/东南风3-4级,changchun
2022年01月15日,小雪/晴,-5℃/-18℃,西风1-2级/西风1-2级,changchun
2022年01月16日,晴/多云,-11℃/-18℃,西风1-2级/西风1-2级,changchun
2022年01月17日,多云/晴,-12℃/-21℃,西北风1-2级/西北风1-2级,changchun
2022年01月18日,阵雪/多云,-13℃/-21℃,东南风1-2级/东南风1-2级,changchun
2022年01月19日,晴/晴,-13℃/-22℃,北风1-2级/北风1-2级,changchun
2022年01月20日,晴/多云,-10℃/-21℃,西南风1-2级/西南风1-2级,changchun
2022年01月21日,多云/多云,-8℃/-20℃,西北风1-2级/西北风1-2级,changchun
2022年01月22日,多云/多云,-9℃/-20℃,东风1-2级/东风1-2级,changchun
2022年01月23日,晴/多云,-9℃/-18℃,东南风1-2级/东南风1-2级,changchun
2022年01月24日,阴/多云,-7℃/-16℃,东南风1-2级/东南风1-2级,changchun
2022年01月25日,多云/多云,-5℃/-17℃,西风1-2级/西风1-2级,changchun
2022年01月26日,多云/晴,-7℃/-17℃,西风1-2级/西风1-2级,changchun
2022年01月27日,晴/晴,-6℃/-17℃,西风1-2级/西风1-2级,changchun
2022年01月28日,晴/晴,-9℃/-19℃,西风1-2级/西风1-2级,changchun
2022年01月29日,晴/晴,-8℃/-18℃,西风3-4级/西风3-4级,changchun
2022年01月30日,晴/多云,-6℃/-20℃,西风1-2级/西风1-2级,changchun
2022年01月31日,晴/晴,-6℃/-20℃,东北风1-2级/东北风1-2级,changchun
2022年02月01日,晴/晴,-10℃/-18℃,西风1-2级/西风1-2级,changchun
2022年02月02日,多云/晴,-9℃/-19℃,西风1-2级/西风1-2级,changchun
2022年02月03日,晴/多云,-9℃/-19℃,西风1-2级/西风1-2级,changchun
2022年02月04日,多云/晴,-10℃/-19℃,西北风3-4级/西北风3-4级,changchun
2022年02月05日,多云/多云,-10℃/-18℃,西风1-2级/西风1-2级,changchun
2022年02月06日,晴/晴,-7℃/-16℃,西风1-2级/西风1-2级,changchun
2022年02月07日,晴/晴,-4℃/-13℃,西南风1-2级/西南风1-2级,changchun
2022年02月08日,晴/多云,-1℃/-11℃,西风1-2级/西风1-2级,changchun
2022年02月09日,多云/多云,3℃/-11℃,西南风1-2级/西南风1-2级,changchun
2022年02月10日,多云/多云,2℃/-10℃,东北风1-2级/东北风1-2级,changchun
2022年02月11日,小雪/多云,-4℃/-16℃,西风1-2级/西风1-2级,changchun
2022年02月12日,多云/多云,-5℃/-18℃,西北风1-2级/西北风1-2级,changchun
2022年02月13日,多云/阴,-6℃/-16℃,东南风1-2级/东南风1-2级,changchun
2022年02月14日,阴/阴,-9℃/-17℃,北风1-2级/北风1-2级,changchun
2022年02月15日,阴/多云,-9℃/-17℃,西北风1-2级/西北风1-2级,changchun
2022年02月16日,小雪/多云,-10℃/-18℃,西北风1-2级/西北风1-2级,changchun
2022年02月17日,多云/阴,-6℃/-17℃,西北风1-2级/西北风1-2级,changchun
2022年02月18日,小雪/多云,-5℃/-17℃,西南风3-4级/西南风3-4级,changchun
2022年02月19日,小雪/多云,-7℃/-18℃,西北风1-2级/西北风1-2级,changchun
2022年02月20日,多云/多云,-8℃/-18℃,西风1-2级/西风1-2级,changchun
2022年02月21日,晴/多云,-9℃/-19℃,西风1-2级/西风1-2级,changchun
2022年02月22日,多云/晴,-10℃/-17℃,西北风1-2级/西北风1-2级,changchun
2022年02月23日,晴/晴,-4℃/-12℃,西南风3-4级/西南风3-4级,changchun
2022年02月24日,晴/晴,2℃/-8℃,西风3-4级/西风3-4级,changchun
2022年02月25日,多云/多云,6℃/-8℃,西南风3-4级/西南风3-4级,changchun
2022年02月26日,多云/多云,2℃/-8℃,西风3-4级/西风3-4级,changchun
2022年02月27日,多云/多云,2℃/-8℃,西风3-4级/西风3-4级,changchun
2022年02月28日,小雪/小雪,2℃/-9℃,北风1-2级/北风1-2级,changchun
2022年03月01日,晴/多云,2℃/-6℃,西风3-4级/西风3-4级,changchun
2022年03月02日,多云/晴,4℃/-9℃,西风1-2级/西风1-2级,changchun
2022年03月03日,晴/晴,4℃/-4℃,西南风3-4级/西南风3-4级,changchun
2022年03月04日,多云/多云,6℃/-6℃,西风3-4级/西风3-4级,changchun
2022年03月05日,多云/晴,0℃/-9℃,西北风4-5级/西北风4-5级,changchun
2022年03月06日,多云/多云,1℃/-8℃,西北风1-2级/西北风1-2级,changchun
2022年03月07日,多云/多云,5℃/-5℃,西风1-2级/西风1-2级,changchun
2022年03月08日,多云/多云,10℃/-6℃,西南风1-2级/西南风1-2级,changchun
2022年03月09日,多云/多云,12℃/1℃,西南风3-4级/西南风3-4级,changchun
2022年03月10日,多云/多云,10℃/-3℃,西南风3-4级/西南风3-4级,changchun
2022年03月11日,晴/多云,7℃/-5℃,西北风1-2级/西北风1-2级,changchun
2022年03月12日,雨夹雪/多云,4℃/-3℃,东北风1-2级/东北风1-2级,changchun
2022年03月13日,多云/小雪,3℃/-4℃,北风1-2级/北风1-2级,changchun
2022年03月14日,中雪/多云,2℃/-6℃,北风1-2级/北风1-2级,changchun
2022年03月15日,中雪/小雪,2℃/-5℃,西北风1-2级/西北风1-2级,changchun
2022年03月16日,多云/晴,-1℃/-10℃,西北风1-2级/西北风1-2级,changchun
2022年03月17日,多云/多云,-2℃/-10℃,西风1-2级/西风1-2级,changchun
2022年03月18日,多云/多云,-1℃/-9℃,东北风3-4级/东北风3-4级,changchun
2022年03月19日,晴/多云,2℃/-10℃,北风1-2级/北风1-2级,changchun
2022年03月20日,晴/多云,4℃/-5℃,西风1-2级/西风1-2级,changchun
2022年03月21日,多云/晴,3℃/-7℃,西风3-4级/西风3-4级,changchun
2022年03月22日,晴/多云,5℃/-1℃,西南风3-4级/西南风3-4级,changchun
2022年03月23日,雨夹雪/雨夹雪,5℃/-2℃,西南风3-4级/西南风3-4级,changchun
2022年03月24日,小雨/小雨,10℃/4℃,西南风3-4级/西南风3-4级,changchun
2022年03月25日,多云/多云,11℃/0℃,西风3-4级/西风3-4级,changchun
2022年03月26日,晴/多云,11℃/-3℃,西北风3-4级/西北风3-4级,changchun
2022年03月27日,多云/多云,7℃/-3℃,西风3-4级/西风3-4级,changchun
2022年03月28日,多云/阴,12℃/5℃,西南风3-4级/西南风3-4级,changchun
2022年03月29日,小雨/雨夹雪,10℃/-5℃,西南风3-4级/西南风3-4级,changchun
2022年03月30日,多云/多云,6℃/-5℃,西北风1-2级/西北风1-2级,changchun
2022年03月31日,多云/晴,5℃/-5℃,西北风1-2级/西北风1-2级,changchun
2022年04月01日,多云/多云,9℃/-1℃,西风1-2级/西风1-2级,changchun
2022年04月02日,晴/多云,12℃/2℃,西南风1-2级/西南风1-2级,changchun
2022年04月03日,晴/晴,18℃/7℃,西南风4-5级/西南风4-5级,changchun
2022年04月04日,多云/多云,19℃/7℃,西南风4-5级/西南风4-5级,changchun
2022年04月05日,多云/多云,13℃/-3℃,西北风1-2级/西北风1-2级,changchun
2022年04月06日,多云/多云,7℃/0℃,西风3-4级/西风3-4级,changchun
2022年04月07日,多云/多云,8℃/1℃,西南风3-4级/西南风3-4级,changchun
2022年04月08日,多云/多云,21℃/8℃,西南风4-5级/西南风4-5级,changchun
2022年04月09日,多云/多云,19℃/11℃,西风3-4级/西风3-4级,changchun
2022年04月10日,多云/小雨,23℃/9℃,西南风1-2级/西南风1-2级,changchun
2022年04月11日,小雨/多云,15℃/3℃,西北风3-4级/西北风3-4级,changchun
2022年04月12日,多云/多云,12℃/0℃,东南风1-2级/东南风1-2级,changchun
2022年04月13日,晴/多云,14℃/3℃,北风3-4级/北风3-4级,changchun
2022年04月14日,多云/多云,14℃/0℃,东南风1-2级/东南风1-2级,changchun
2022年04月15日,晴/晴,15℃/3℃,西风3-4级/西风3-4级,changchun
2022年04月16日,多云/多云,16℃/3℃,西北风1-2级/西北风1-2级,changchun
2022年04月17日,晴/晴,15℃/2℃,西北风3-4级/西北风3-4级,changchun
2022年04月18日,多云/晴,16℃/7℃,西南风3-4级/西南风3-4级,changchun
2022年04月19日,晴/多云,24℃/12℃,西南风3-4级/西南风3-4级,changchun
2022年04月20日,多云/多云,26℃/13℃,西南风4-5级/西南风4-5级,changchun
2022年04月21日,小雨/小雨,22℃/5℃,西南风4-5级/西南风4-5级,changchun
2022年04月22日,多云/多云,15℃/7℃,西南风3-4级/西南风3-4级,changchun
2022年04月23日,多云/多云,21℃/7℃,西南风4-5级/西南风4-5级,changchun
2022年04月24日,多云/多云,18℃/7℃,西风3-4级/西风3-4级,changchun
2022年04月25日,晴/小雨,25℃/11℃,西南风3-4级/西南风3-4级,changchun
2022年04月26日,多云/多云,14℃/3℃,西风4-5级/西风4-5级,changchun
2022年04月27日,多云/多云,14℃/4℃,西风3-4级/西风3-4级,changchun
2022年04月28日,多云/多云,18℃/2℃,西风1-2级/西风1-2级,changchun
2022年04月29日,多云/小雨,19℃/5℃,西南风1-2级/西南风1-2级,changchun
2022年04月30日,小雨/多云,11℃/2℃,西风3-4级/西风3-4级,changchun
2022年05月01日,多云/多云,11℃/0℃,西北风1-2级/西北风1-2级,changchun
2022年05月02日,多云/小雨,16℃/9℃,西风3-4级/西风3-4级,changchun
2022年05月03日,多云/多云,25℃/13℃,西南风4-5级/西南风4-5级,changchun
2022年05月04日,多云/多云,28℃/18℃,西南风4-5级/西南风4-5级,changchun
2022年05月05日,多云/小雨,28℃/8℃,西南风3-4级/西南风3-4级,changchun
2022年05月06日,多云/多云,16℃/6℃,西北风3-4级/西北风3-4级,changchun
2022年05月07日,多云/多云,17℃/7℃,西北风1-2级/西北风1-2级,changchun
2022年05月08日,晴/晴,21℃/8℃,西风3-4级/西风3-4级,changchun
2022年05月09日,晴/多云,24℃/10℃,西风1-2级/西风1-2级,changchun
2022年05月10日,多云/小雨,23℃/8℃,西南风1-2级/西南风1-2级,changchun
2022年05月11日,多云/晴,17℃/6℃,西风3-4级/西风3-4级,changchun
2022年05月12日,多云/多云,16℃/5℃,西风3-4级/西风3-4级,changchun
2022年05月13日,多云/小雨,17℃/6℃,西风1-2级/西风1-2级,changchun
2022年05月14日,小雨/晴,16℃/7℃,西风3-4级/西风3-4级,changchun
2022年05月15日,多云/多云,21℃/9℃,西风1-2级/西风1-2级,changchun
2022年05月16日,晴/晴,20℃/11℃,西北风1-2级/西北风1-2级,changchun
2022年05月17日,小雨/小雨,25℃/13℃,西南风3-4级/西南风3-4级,changchun
2022年05月18日,多云/多云,25℃/13℃,西南风1-2级/西南风1-2级,changchun
2022年05月19日,晴/晴,27℃/13℃,西风1-2级/西风1-2级,changchun
2022年05月20日,晴/多云,28℃/17℃,西南风3-4级/西南风3-4级,changchun
2022年05月21日,多云/多云,27℃/12℃,西风1-2级/西风1-2级,changchun
2022年05月22日,晴/多云,27℃/14℃,东风1-2级/东风1-2级,changchun
2022年05月23日,多云/多云,31℃/19℃,西南风1-2级/西南风1-2级,changchun
2022年05月24日,雷阵雨/小雨,28℃/11℃,西南风3-4级/西南风3-4级,changchun
2022年05月25日,小雨/小雨,15℃/9℃,西北风1-2级/西北风1-2级,changchun
2022年05月26日,小雨/小雨,15℃/10℃,西北风1-2级/西北风1-2级,changchun
2022年05月27日,多云/多云,22℃/15℃,西风1-2级/西风1-2级,changchun
2022年05月28日,多云/多云,27℃/18℃,西风1-2级/西风1-2级,changchun
2022年05月29日,小雨/小雨,28℃/12℃,西南风3-4级/西南风3-4级,changchun
2022年05月30日,多云/多云,20℃/10℃,西南风1-2级/西南风1-2级,changchun
2022年05月31日,多云/多云,21℃/12℃,西风3-4级/西风3-4级,changchun
2022年06月01日,多云/多云,23℃/12℃,西风1-2级/西风1-2级,changchun
2022年06月02日,晴/多云,24℃/15℃,西北风1-2级/西北风1-2级,changchun
2022年06月03日,多云/中雨,24℃/15℃,东风3-4级/东风3-4级,changchun
2022年06月04日,大雨/大雨,19℃/14℃,东南风1-2级/东南风1-2级,changchun
2022年06月05日,小雨/小雨,23℃/13℃,东风1-2级/东风1-2级,changchun
2022年06月06日,小雨/小雨,18℃/11℃,东风3-4级/东风3-4级,changchun
2022年06月07日,小雨/小雨,20℃/13℃,东风3-4级/东风3-4级,changchun
2022年06月08日,小雨/多云,22℃/13℃,西风1-2级/西风1-2级,changchun
2022年06月09日,小雨/多云,22℃/14℃,东南风1-2级/东南风1-2级,changchun
2022年06月10日,多云/多云,24℃/14℃,东风1-2级/东风1-2级,changchun
2022年06月11日,多云/多云,26℃/16℃,东南风1-2级/东南风1-2级,changchun
2022年06月12日,雷阵雨/雷阵雨,25℃/17℃,西南风1-2级/西南风1-2级,changchun
2022年06月13日,小雨/小雨,23℃/16℃,西南风3-4级/西南风3-4级,changchun
2022年06月14日,雷阵雨/雷阵雨,24℃/15℃,东南风1-2级/东南风1-2级,changchun
2022年06月15日,小雨/多云,24℃/18℃,西北风1-2级/西北风1-2级,changchun
2022年06月16日,中雨/雷阵雨,25℃/18℃,西南风3-4级/西南风3-4级,changchun
2022年06月17日,多云/小雨,27℃/19℃,西风1-2级/西风1-2级,changchun
2022年06月18日,多云/多云,27℃/18℃,西南风1-2级/西南风1-2级,changchun
2022年06月19日,多云/多云,29℃/19℃,西南风1-2级/西南风1-2级,changchun
2022年06月20日,晴/小雨,30℃/21℃,西南风3-4级/西南风3-4级,changchun
2022年06月21日,多云/雷阵雨,29℃/22℃,西南风1-2级/西南风1-2级,changchun
2022年06月22日,小到中雨/大雨,24℃/18℃,西南风3-4级/西南风3-4级,changchun
2022年06月23日,小雨/小雨,24℃/18℃,西南风1-2级/西南风1-2级,changchun
2022年06月24日,中雨/小雨,23℃/18℃,西风1-2级/西风1-2级,changchun
2022年06月25日,小雨/小雨,25℃/18℃,西风1-2级/西风1-2级,changchun
2022年06月26日,多云/多云,28℃/19℃,西南风1-2级/西南风1-2级,changchun
2022年06月27日,小雨/大雨,29℃/20℃,东北风1-2级/东北风1-2级,changchun
2022年06月28日,小雨/多云,25℃/19℃,东南风1-2级/东南风1-2级,changchun
2022年06月29日,多云/多云,27℃/19℃,东北风1-2级/东北风1-2级,changchun
2022年06月30日,多云/多云,29℃/20℃,西北风1-2级/西北风1-2级,changchun
2022年07月01日,雷阵雨/雷阵雨,29℃/21℃,西南风1-2级/西南风1-2级,changchun
2022年07月02日,中雨/小雨,26℃/21℃,西南风1-2级/西南风1-2级,changchun
2022年07月03日,多云/多云,29℃/22℃,西南风3-4级/西南风3-4级,changchun
2022年07月04日,多云/雷阵雨,28℃/22℃,西南风3-4级/西南风3-4级,changchun
2022年07月05日,小雨/小雨,29℃/23℃,西南风1-2级/西南风1-2级,changchun
2022年07月06日,小雨/暴雨,30℃/22℃,西南风3-4级/西南风3-4级,changchun
2022年07月07日,中雨/多云,26℃/20℃,东北风1-2级/东北风1-2级,changchun
2022年07月08日,多云/小雨,30℃/22℃,西南风3-4级/西南风3-4级,changchun
2022年07月09日,晴/多云,28℃/18℃,西南风1-2级/西南风1-2级,changchun
2022年07月10日,小雨/小雨,29℃/20℃,西南风1-2级/西南风1-2级,changchun
2022年07月11日,晴/晴,30℃/20℃,西南风1-2级/西南风1-2级,changchun
2022年07月12日,多云/多云,30℃/21℃,东风1-2级/东风1-2级,changchun
2022年07月13日,中雨/中雨,28℃/20℃,东南风1-2级/东南风1-2级,changchun
2022年07月14日,雷阵雨/雷阵雨,23℃/19℃,西北风1-2级/西北风1-2级,changchun
2022年07月15日,雷阵雨/多云,25℃/19℃,东南风1-2级/东南风1-2级,changchun
2022年07月16日,雷阵雨/多云,25℃/19℃,东北风1-2级/东北风1-2级,changchun
2022年07月17日,雷阵雨/多云,25℃/19℃,东风1-2级/东风1-2级,changchun
2022年07月18日,雷阵雨/雷阵雨,26℃/19℃,西北风1-2级/西北风1-2级,changchun
2022年07月19日,雷阵雨/多云,26℃/19℃,西北风1-2级/西北风1-2级,changchun
2022年07月20日,小雨/多云,27℃/20℃,东北风1-2级/东北风1-2级,changchun
2022年07月21日,雷阵雨/多云,28℃/20℃,北风1-2级/北风1-2级,changchun
2022年07月22日,多云/多云,30℃/20℃,北风1-2级/北风1-2级,changchun
2022年07月23日,雷阵雨/中雨,28℃/20℃,东风1-2级/东风1-2级,changchun
2022年07月24日,中雨/多云,25℃/19℃,西南风1-2级/西南风1-2级,changchun
2022年07月25日,多云/小雨,29℃/21℃,西风1-2级/西风1-2级,changchun
2022年07月26日,多云/晴,31℃/22℃,西南风1-2级/西南风1-2级,changchun
2022年07月27日,多云/多云,31℃/22℃,西南风1-2级/西南风1-2级,changchun
2022年07月28日,雷阵雨/中雨,31℃/22℃,西南风1-2级/西南风1-2级,changchun
2022年07月29日,中雨/中雨,27℃/21℃,西南风1-2级/西南风1-2级,changchun
2022年07月30日,雷阵雨/多云,28℃/22℃,西南风1-2级/西南风1-2级,changchun
2022年07月31日,小雨/多云,31℃/22℃,西南风1-2级/西南风1-2级,changchun
2022年08月01日,小雨/多云,32℃/24℃,西南风1-2级/西南风1-2级,changchun
2022年08月02日,多云/多云,31℃/23℃,西风1-2级/西风1-2级,changchun
2022年08月03日,小雨/中雨,30℃/23℃,西南风1-2级/西南风1-2级,changchun
2022年08月04日,小雨/大雨,29℃/23℃,西南风3-4级/西南风3-4级,changchun
2022年08月05日,多云/多云,29℃/21℃,西南风3-4级/西南风3-4级,changchun
2022年08月06日,多云/雷阵雨,31℃/22℃,西南风1-2级/西南风1-2级,changchun
2022年08月07日,中雨/多云,27℃/18℃,西风1-2级/西风1-2级,changchun
2022年08月08日,晴/晴,25℃/16℃,西风1-2级/西风1-2级,changchun
2022年08月09日,晴/晴,27℃/17℃,西南风1-2级/西南风1-2级,changchun
2022年08月10日,多云/中雨,28℃/18℃,西南风3-4级/西南风3-4级,changchun
2022年08月11日,多云/多云,26℃/16℃,西风1-2级/西风1-2级,changchun
2022年08月12日,阴/多云,26℃/17℃,西南风1-2级/西南风1-2级,changchun
2022年08月13日,多云/多云,27℃/17℃,西风1-2级/西风1-2级,changchun
2022年08月14日,多云/雷阵雨,26℃/18℃,东南风1-2级/东南风1-2级,changchun
2022年08月15日,小雨/小雨,23℃/17℃,东南风3-4级/东南风3-4级,changchun
2022年08月16日,多云/晴,27℃/17℃,东南风1-2级/东南风1-2级,changchun
2022年08月17日,多云/多云,28℃/19℃,西风1-2级/西风1-2级,changchun
2022年08月18日,多云/中雨,29℃/19℃,西南风3-4级/西南风3-4级,changchun
2022年08月19日,阵雨/晴,23℃/14℃,西北风3-4级/西北风3-4级,changchun
2022年08月20日,晴/多云,25℃/16℃,西风3-4级/西风3-4级,changchun
2022年08月21日,多云/小雨,27℃/19℃,西南风3-4级/西南风3-4级,changchun
2022年08月22日,阵雨/晴,22℃/12℃,西南风1-2级/西南风1-2级,changchun
2022年08月23日,晴/多云,23℃/13℃,西北风3-4级/西北风3-4级,changchun
2022年08月24日,多云/小雨,23℃/14℃,西南风1-2级/西南风1-2级,changchun
2022年08月25日,小雨/多云,21℃/12℃,西风1-2级/西风1-2级,changchun
2022年08月26日,雷阵雨/多云,18℃/9℃,西南风3-4级/西南风3-4级,changchun
2022年08月27日,多云/多云,21℃/11℃,北风1-2级/北风1-2级,changchun
2022年08月28日,阴/阴,24℃/15℃,西南风1-2级/西南风1-2级,changchun
2022年08月29日,小雨/小雨,19℃/14℃,东南风1-2级/东南风1-2级,changchun
2022年08月30日,多云/多云,25℃/14℃,西南风1-2级/西南风1-2级,changchun
2022年08月31日,小雨/晴,24℃/10℃,西风3-4级/西风3-4级,changchun
2022年09月01日,晴/晴,21℃/11℃,西北风1-2级/西北风1-2级,changchun
2022年09月02日,晴/晴,24℃/12℃,西南风1-2级/西南风1-2级,changchun
2022年09月03日,晴/多云,27℃/16℃,南风1-2级/南风1-2级,changchun
2022年09月04日,小雨/小雨,23℃/14℃,东北风1-2级/东北风1-2级,changchun
2022年09月05日,小雨/多云,21℃/10℃,西风1-2级/西风1-2级,changchun
2022年09月06日,多云/多云,21℃/10℃,西风3-4级/西风3-4级,changchun
2022年09月07日,晴/晴,24℃/15℃,西南风3-4级/西南风3-4级,changchun
2022年09月08日,晴/晴,28℃/15℃,西南风3-4级/西南风3-4级,changchun
2022年09月09日,晴/晴,28℃/17℃,东风1-2级/东风1-2级,changchun
2022年09月10日,多云/多云,30℃/18℃,西南风1-2级/西南风1-2级,changchun
2022年09月11日,多云/多云,27℃/17℃,西南风1-2级/西南风1-2级,changchun
2022年09月12日,晴/晴,27℃/15℃,西南风1-2级/西南风1-2级,changchun
2022年09月13日,晴/晴,23℃/10℃,东北风1-2级/东北风1-2级,changchun
2022年09月14日,晴/小雨,25℃/16℃,东南风1-2级/东南风1-2级,changchun
2022年09月15日,小雨/阴,19℃/16℃,东风1-2级/东风1-2级,changchun
2022年09月16日,多云/中雨,21℃/15℃,西北风1-2级/西北风1-2级,changchun
2022年09月17日,多云/晴,23℃/13℃,西南风3-4级/西南风3-4级,changchun
2022年09月18日,晴/晴,20℃/7℃,西风3-4级/西风3-4级,changchun
2022年09月19日,晴/晴,18℃/3℃,西北风3-4级/西北风3-4级,changchun
2022年09月20日,多云/晴,16℃/9℃,西风3-4级/西风3-4级,changchun
2022年09月21日,晴/多云,22℃/13℃,西南风3-4级/西南风3-4级,changchun
2022年09月22日,小雨/小雨,21℃/12℃,西南风1-2级/西南风1-2级,changchun
2022年09月23日,小雨/多云,16℃/9℃,北风5-6级/北风5-6级,changchun
2022年09月24日,多云/晴,20℃/11℃,西风3-4级/西风3-4级,changchun
2022年09月25日,晴/晴,23℃/9℃,西南风3-4级/西南风3-4级,changchun
2022年09月26日,晴/晴,23℃/12℃,东北风1-2级/东北风1-2级,changchun
2022年09月27日,晴/晴,25℃/16℃,西南风3-4级/西南风3-4级,changchun
2022年09月28日,多云/多云,26℃/13℃,西南风1-2级/西南风1-2级,changchun
2022年09月29日,晴/多云,27℃/16℃,西南风3-4级/西南风3-4级,changchun
2022年09月30日,小雨/小雨,28℃/11℃,西南风4-5级/西南风4-5级,changchun
2022年10月01日,多云/多云,21℃/8℃,东风1-2级/东风1-2级,changchun
2022年10月02日,多云/小雨,25℃/13℃,西南风3-4级/西南风3-4级,changchun
2022年10月03日,小雨/多云,12℃/1℃,西北风3-4级/西北风3-4级,changchun
2022年10月04日,晴/晴,9℃/0℃,西北风1-2级/西北风1-2级,changchun
2022年10月05日,多云/晴,10℃/-1℃,西风1-2级/西风1-2级,changchun
2022年10月06日,晴/晴,11℃/0℃,西风1-2级/西风1-2级,changchun
2022年10月07日,晴/多云,14℃/3℃,西南风3-4级/西南风3-4级,changchun
2022年10月08日,小雨/中雨,17℃/8℃,西南风1-2级/西南风1-2级,changchun
2022年10月09日,中雨/小雨,11℃/5℃,东风3-4级/东风3-4级,changchun
2022年10月10日,小雨/多云,9℃/0℃,北风4-5级/北风4-5级,changchun
2022年10月11日,晴/晴,11℃/5℃,西南风1-2级/西南风1-2级,changchun
2022年10月12日,晴/晴,17℃/10℃,西南风1-2级/西南风1-2级,changchun
2022年10月13日,多云/多云,19℃/7℃,西南风3-4级/西南风3-4级,changchun
2022年10月14日,多云/晴,17℃/8℃,西南风1-2级/西南风1-2级,changchun
2022年10月15日,多云/多云,17℃/5℃,西南风3-4级/西南风3-4级,changchun
2022年10月16日,晴/多云,10℃/0℃,西风3-4级/西风3-4级,changchun
2022年10月17日,多云/晴,9℃/-2℃,西北风1-2级/西北风1-2级,changchun
2022年10月18日,晴/晴,10℃/-1℃,西风3-4级/西风3-4级,changchun
2022年10月19日,晴/晴,15℃/7℃,西南风3-4级/西南风3-4级,changchun
2022年10月20日,晴/小雨,19℃/11℃,西南风3-4级/西南风3-4级,changchun
2022年10月21日,晴/小雨,17℃/3℃,西南风3-4级/西南风3-4级,changchun
2022年10月22日,多云/多云,10℃/2℃,西北风1-2级/西北风1-2级,changchun
2022年10月23日,多云/晴,10℃/-3℃,西北风1-2级/西北风1-2级,changchun
2022年10月24日,阵雨/晴,9℃/0℃,西南风3-4级/西南风3-4级,changchun
2022年10月25日,晴/小雨,15℃/6℃,南风3-4级/南风3-4级,changchun
2022年10月26日,小雨/多云,13℃/-1℃,西风1-2级/西风1-2级,changchun
2022年10月27日,晴/晴,8℃/-4℃,北风1-2级/北风1-2级,changchun
2022年10月28日,晴/晴,8℃/-4℃,北风1-2级/北风1-2级,changchun
2022年10月29日,晴/晴,9℃/-2℃,东风1-2级/东风1-2级,changchun
2022年10月30日,阵雨/小雨,13℃/7℃,东南风3-4级/东南风3-4级,changchun
2022年10月31日,多云/多云,13℃/-1℃,西南风3-4级/西南风3-4级,changchun
2022年11月01日,晴/多云,6℃/-4℃,西风3-4级/西风3-4级,changchun
2022年11月02日,多云/晴,5℃/-7℃,西北风1-2级/西北风1-2级,changchun
2022年11月03日,晴/晴,2℃/-8℃,西风1-2级/西风1-2级,changchun
2022年11月04日,晴/晴,4℃/-4℃,西风3-4级/西风3-4级,changchun
2022年11月05日,晴/多云,7℃/-2℃,西风1-2级/西风1-2级,changchun
2022年11月06日,阵雨/多云,10℃/-2℃,西南风3-4级/西南风3-4级,changchun
2022年11月07日,晴/晴,8℃/-3℃,西风3-4级/西风3-4级,changchun
2022年11月08日,多云/晴,11℃/3℃,西南风3-4级/西南风3-4级,changchun
2022年11月09日,多云/多云,13℃/1℃,西南风3-4级/东南风1-2级,changchun
2022年11月10日,晴/多云,13℃/4℃,东风1-2级/西南风1-2级,changchun
2022年11月11日,小雨/雨夹雪,14℃/0℃,西南风3-4级/西南风3-4级,changchun
2022年11月12日,中雪/多云,0℃/-13℃,北风3-4级/北风3-4级,changchun
